dataset,benchmark_id,benchmark_label,benchmark_scope,site_branch,subgroup_kind,subgroup_variable,horizon_year,risk,survival,n_subjects,source_stage,model_class,model_block,family,model_id,formula_name,formula_label,interaction_branch,risk_lower,risk_upper,survival_lower,survival_upper,estimate_type,reporting_status,reporting_note,support_label,support_priority,primary_supported_flag,interpretation_note,risk_set_size,event_count_by_horizon,known_nonevent_by_horizon,max_followup_year,instability_marker,model_class_label,model_display_label,model_family,latency_type,admissible_flag,admissibility_reasons,screening_flag,screening_note
PNU,NA,NA,NA,site_free,NA,NA,3,0.3080439666123819,0.6919560333876181,54,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph,coxph,NA,NA,NA,NA,NA
PNU,NA,NA,NA,site_free,NA,NA,4,0.3080439666123819,0.6919560333876181,54,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph,coxph,NA,NA,NA,NA,NA
PNU,NA,NA,NA,site_free,NA,NA,5,0.3080439666123819,0.6919560333876181,54,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph,coxph,NA,NA,NA,NA,NA
PNU,NA,NA,NA,site_free,NA,NA,6,0.3080439666123819,0.6919560333876181,54,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph,coxph,NA,NA,NA,NA,NA
PNU,NA,NA,NA,site_free,NA,NA,7,0.3080439666123819,0.6919560333876181,54,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph,coxph,NA,NA,NA,NA,NA
PNU,NA,NA,NA,site_free,NA,NA,8,0.3080439666123819,0.6919560333876181,54,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph,coxph,NA,NA,NA,NA,NA
PNU,NA,NA,NA,site_free,NA,NA,9,0.3080439666123819,0.6919560333876181,54,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph,coxph,NA,NA,NA,NA,NA
PNU,NA,NA,NA,site_free,NA,NA,10,0.3080439666123819,0.6919560333876181,54,Stage 5,no_cure,non_cure,coxph,PNU__base__coxph,base,Base,no_age_sex_interaction,NA,NA,NA,NA,mean_subject_predicted_risk,reported,Stage 5 mean subject-level predicted risk,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,No-cure,No-cure: coxph,coxph,NA,NA,NA,NA,NA
PNU,NA,NA,NA,site_free,NA,NA,1,0.219320408965562,0.780679591034438,NA,Stage 7,frequentist_cure,cure_mle,other,cure_aft_sensitivity,base,Base,no_age_sex_interaction,0.0974433967300549,0.322074313752433,0.677925686247567,0.9025566032699451,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,aft_semiparametric,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,1,0.164926467210903,0.835073532789097,NA,Stage 7,frequentist_cure,cure_mle,other,cure_coxlatency,base,Base,no_age_sex_interaction,0.0659118785335636,0.285496262433329,0.714503737566671,0.9340881214664364,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,1,0.243096322758344,0.756903677241656,NA,Stage 7,frequentist_cure,cure_mle,other,cure_exp,base,Base,no_age_sex_interaction,0.118555396737286,0.351758278869915,0.648241721130085,0.881444603262714,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,1,0.242236463640053,0.757763536359947,NA,Stage 7,frequentist_cure,cure_mle,other,cure_llogis,base,Base,no_age_sex_interaction,0.117212735884972,0.360573653903498,0.639426346096502,0.8827872641150281,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,1,0.241487767063447,0.758512232936553,NA,Stage 7,frequentist_cure,cure_mle,other,cure_lnorm,base,Base,no_age_sex_interaction,0.119752177713387,0.359371162205058,0.6406288377949421,0.880247822286613,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,1,0.239809714723366,0.760190285276634,NA,Stage 7,frequentist_cure,cure_mle,other,cure_weibull,base,Base,no_age_sex_interaction,0.11752629834700801,0.350905267258814,0.649094732741186,0.882473701652992,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,1,0.171103365172639,0.828896634827361,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_coxph,base,Base,no_age_sex_interaction,0.0663848833489511,0.283737568654804,0.716262431345196,0.9336151166510489,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,1,0.213003216124705,0.786996783875295,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_exp,base,Base,no_age_sex_interaction,0.11235024437241,0.328406399128994,0.671593600871006,0.88764975562759,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,1,0.219938986990795,0.780061013009204,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_llogis,base,Base,no_age_sex_interaction,0.116027033047077,0.339889476287238,0.660110523712762,0.883972966952923,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,1,0.222886669277841,0.777113330722159,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_lnorm,base,Base,no_age_sex_interaction,0.119755411654005,0.335793642002083,0.6642063579979169,0.8802445883459951,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,1,0.219950853887925,0.780049146112075,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_weibull,base,Base,no_age_sex_interaction,0.115748354839188,0.331574587518043,0.6684254124819571,0.884251645160812,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,primary_supported,1,TRUE,Common comparison horizon retained for cross-model comparability.,28,8,28,2.6694045174538,primary_supported_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.302572517131887,0.697427482868113,NA,Stage 7,frequentist_cure,cure_mle,other,cure_aft_sensitivity,base,Base,no_age_sex_interaction,0.157788916454315,0.438636503762044,0.561363496237956,0.842211083545685,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,aft_semiparametric,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.365545357977903,0.634454642022097,NA,Stage 7,frequentist_cure,cure_mle,other,cure_coxlatency,base,Base,no_age_sex_interaction,0.169860323614065,0.533453595084682,0.46654640491531796,0.830139676385935,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.319485770898476,0.680514229101524,NA,Stage 7,frequentist_cure,cure_mle,other,cure_exp,base,Base,no_age_sex_interaction,0.160876138226686,0.457186086955299,0.542813913044701,0.839123861773314,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.302053000724876,0.697946999275124,NA,Stage 7,frequentist_cure,cure_mle,other,cure_llogis,base,Base,no_age_sex_interaction,0.161356170066721,0.444381136681599,0.5556188633184009,0.838643829933279,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.303493807526233,0.696506192473767,NA,Stage 7,frequentist_cure,cure_mle,other,cure_lnorm,base,Base,no_age_sex_interaction,0.158043448650337,0.437503010597648,0.5624969894023519,0.841956551349663,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.317054458041083,0.682945541958917,NA,Stage 7,frequentist_cure,cure_mle,other,cure_weibull,base,Base,no_age_sex_interaction,0.1634578878516,0.460791260288507,0.5392087397114931,0.8365421121484,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.308043966612382,0.691956033387618,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_coxph,base,Base,no_age_sex_interaction,0.149264657437318,0.440136265484299,0.5598637345157009,0.850735342562682,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.373223512448376,0.626776487551624,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_exp,base,Base,no_age_sex_interaction,0.208911089228408,0.53434808903175,0.46565191096825,0.7910889107715919,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.320136481876651,0.679863518123349,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_llogis,base,Base,no_age_sex_interaction,0.174872888227407,0.466300349920277,0.533699650079723,0.825127111772593,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.311602648750562,0.688397351249438,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_lnorm,base,Base,no_age_sex_interaction,0.175439578615031,0.459958390380881,0.540041609619119,0.824560421384969,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,2,0.331980996328022,0.668019003671978,NA,Stage 7,frequentist_cure,cure_mle,other,nocure_weibull,base,Base,no_age_sex_interaction,0.17445973586467,0.47896106796714,0.52103893203286,0.82554026413533,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,sensitivity,3,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,12,1,2.6694045174538,limited_support_window,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,3,0.350601798812509,0.649398201187491,NA,Stage 7,frequentist_cure,cure_mle,other,cure_aft_sensitivity,base,Base,no_age_sex_interaction,0.165907298740742,0.495891636808169,0.504108363191831,0.834092701259258,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,Frequentist cure,Cure MLE: other,NA,aft_semiparametric,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,3,0.365545357977903,0.634454642022097,NA,Stage 7,frequentist_cure,cure_mle,other,cure_coxlatency,base,Base,no_age_sex_interaction,0.169860323614065,0.533453595084682,0.46654640491531796,0.830139676385935,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,Frequentist cure,Cure MLE: other,NA,cox_ph,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,3,0.347756220290209,0.652243779709791,NA,Stage 7,frequentist_cure,cure_mle,other,cure_exp,base,Base,no_age_sex_interaction,0.178324206042524,0.534845483418565,0.46515451658143503,0.821675793957476,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,3,0.329316439202223,0.670683560797777,NA,Stage 7,frequentist_cure,cure_mle,other,cure_llogis,base,Base,no_age_sex_interaction,0.174887022854164,0.5014765742163,0.4985234257837,0.825112977145836,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,3,0.333187808848191,0.666812191151809,NA,Stage 7,frequentist_cure,cure_mle,other,cure_lnorm,base,Base,no_age_sex_interaction,0.174276521076252,0.490549903699841,0.509450096300159,0.825723478923748,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
PNU,NA,NA,NA,site_free,NA,NA,3,0.3499462239794,0.6500537760206,NA,Stage 7,frequentist_cure,cure_mle,other,cure_weibull,base,Base,no_age_sex_interaction,0.18013918916051,0.540728061813243,0.45927193818675704,0.81986081083949,bootstrap_summary_mean_overall_risk,reported,Stage 6 carry-forward was not joined in this refresh run.,projection,4,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,0,12,0,2.6694045174538,late_tail_projection,Frequentist cure,Cure MLE: other,NA,parametric_aft,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.
