dataset,source_stage,model_class,model_class_label,model_block,family,model_id,benchmark_id,formula_name,formula_label,site_branch,interaction_branch,model_display_label,has_risk_rows,has_threshold_rows,has_auxiliary_rows,has_delta_rows,n_supported_horizons
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-L0S0-W,merged__base__loglogistic,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-L0S0-W,merged__base__lognormal,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-L0S0-W,merged__base__weibull,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,FALSE,FALSE,FALSE,TRUE,10
merged,Stage 8,bayesian_cure,Bayesian cure,bayesian_cure,other,MERGED-L0S0-W,NA,base,Base,site_free,no_age_sex_interaction,Bayesian cure: other,TRUE,TRUE,FALSE,FALSE,10
merged,Stage 7,frequentist_cure,Frequentist cure,cure_mle,other,cure_aft_sensitivity,NA,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Cure MLE: other,TRUE,TRUE,FALSE,FALSE,40
merged,Stage 7,frequentist_cure,Frequentist cure,cure_mle,other,cure_coxlatency,nocure_coxph,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Cure MLE: other,FALSE,FALSE,FALSE,TRUE,40
merged,Stage 7,frequentist_cure,Frequentist cure,cure_mle,other,cure_coxlatency,NA,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Cure MLE: other,TRUE,TRUE,FALSE,FALSE,40
merged,Stage 7,frequentist_cure,Frequentist cure,cure_mle,other,cure_exp,nocure_exp,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Cure MLE: other,FALSE,FALSE,FALSE,TRUE,40
merged,Stage 7,frequentist_cure,Frequentist cure,cure_mle,other,cure_exp,NA,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Cure MLE: other,TRUE,TRUE,FALSE,FALSE,40
merged,Stage 7,frequentist_cure,Frequentist cure,cure_mle,other,cure_llogis,nocure_llogis,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Cure MLE: other,FALSE,FALSE,FALSE,TRUE,40
merged,Stage 7,frequentist_cure,Frequentist cure,cure_mle,other,cure_llogis,NA,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Cure MLE: other,TRUE,TRUE,FALSE,FALSE,40
merged,Stage 7,frequentist_cure,Frequentist cure,cure_mle,other,cure_lnorm,nocure_lnorm,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Cure MLE: other,FALSE,FALSE,FALSE,TRUE,40
merged,Stage 7,frequentist_cure,Frequentist cure,cure_mle,other,cure_lnorm,NA,base_siteadjusted,base_siteadjusted,site_adjusted,no_age_sex_interaction,Cure MLE: other,TRUE,TRUE,FALSE,FALSE,40
