dataset,subgroup_kind,subgroup_value,group_id,panel_label,summary_view,time_year,n_total,state,state_n,state_prop
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,0.25,170,still_under_followup,150,0.8823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,0.5,170,transition,9,0.052941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,0.5,170,remission,0,0
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,0.5,170,right_censoring,23,0.13529411764705881
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,0.5,170,still_under_followup,138,0.8117647058823529
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,0.75,170,transition,10,0.058823529411764705
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,0.75,170,remission,2,0.011764705882352941
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,0.75,170,right_censoring,23,0.13529411764705881
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,0.75,170,still_under_followup,135,0.7941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1,170,transition,13,0.07647058823529412
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1,170,remission,2,0.011764705882352941
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1,170,right_censoring,28,0.16470588235294117
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1,170,still_under_followup,127,0.7470588235294118
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.25,170,transition,17,0.1
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.25,170,remission,2,0.011764705882352941
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.25,170,right_censoring,33,0.19411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.25,170,still_under_followup,118,0.6941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.5,170,transition,18,0.10588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.5,170,remission,4,0.023529411764705882
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.5,170,right_censoring,40,0.23529411764705882
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.5,170,still_under_followup,108,0.6352941176470588
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.75,170,transition,19,0.11176470588235295
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.75,170,remission,5,0.029411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.75,170,right_censoring,44,0.25882352941176473
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,1.75,170,still_under_followup,102,0.6
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2,170,transition,20,0.11764705882352941
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2,170,remission,7,0.041176470588235294
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2,170,right_censoring,51,0.3
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2,170,still_under_followup,92,0.5411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.25,170,transition,23,0.13529411764705881
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.25,170,remission,7,0.041176470588235294
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.25,170,right_censoring,53,0.31176470588235294
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.25,170,still_under_followup,87,0.5117647058823529
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.5,170,transition,25,0.14705882352941177
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.5,170,remission,7,0.041176470588235294
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.5,170,right_censoring,54,0.3176470588235294
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.5,170,still_under_followup,84,0.49411764705882355
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.75,170,transition,26,0.15294117647058825
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.75,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.75,170,right_censoring,54,0.3176470588235294
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,2.75,170,still_under_followup,82,0.4823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3,170,transition,26,0.15294117647058825
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3,170,right_censoring,54,0.3176470588235294
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3,170,still_under_followup,82,0.4823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.25,170,transition,27,0.1588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.25,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.25,170,right_censoring,59,0.34705882352941175
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.25,170,still_under_followup,76,0.4470588235294118
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.5,170,transition,27,0.1588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.5,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.5,170,right_censoring,60,0.35294117647058826
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.5,170,still_under_followup,75,0.4411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.75,170,transition,27,0.1588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.75,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.75,170,right_censoring,61,0.3588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,3.75,170,still_under_followup,74,0.43529411764705883
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4,170,transition,27,0.1588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4,170,right_censoring,63,0.37058823529411766
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4,170,still_under_followup,72,0.4235294117647059
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.25,170,transition,27,0.1588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.25,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.25,170,right_censoring,67,0.3941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.25,170,still_under_followup,68,0.4
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.5,170,transition,28,0.16470588235294117
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.5,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.5,170,right_censoring,71,0.4176470588235294
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.5,170,still_under_followup,63,0.37058823529411766
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.75,170,transition,28,0.16470588235294117
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.75,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.75,170,right_censoring,73,0.4294117647058823
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,4.75,170,still_under_followup,61,0.3588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5,170,transition,28,0.16470588235294117
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5,170,right_censoring,89,0.5235294117647059
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5,170,still_under_followup,45,0.2647058823529412
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.25,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.25,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.25,170,right_censoring,103,0.6058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.25,170,still_under_followup,30,0.17647058823529413
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.5,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.5,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.5,170,right_censoring,108,0.6352941176470588
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.5,170,still_under_followup,25,0.14705882352941177
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.75,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.75,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.75,170,right_censoring,109,0.6411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,5.75,170,still_under_followup,24,0.1411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6,170,right_censoring,115,0.6764705882352942
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6,170,still_under_followup,18,0.10588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.25,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.25,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.25,170,right_censoring,118,0.6941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.25,170,still_under_followup,15,0.08823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.5,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.5,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.5,170,right_censoring,118,0.6941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.5,170,still_under_followup,15,0.08823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.75,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.75,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.75,170,right_censoring,120,0.7058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,6.75,170,still_under_followup,13,0.07647058823529412
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7,170,right_censoring,121,0.711764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7,170,still_under_followup,12,0.07058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.25,170,transition,30,0.17647058823529413
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.25,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.25,170,right_censoring,123,0.7235294117647059
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.25,170,still_under_followup,9,0.052941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.5,170,transition,30,0.17647058823529413
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.5,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.5,170,right_censoring,123,0.7235294117647059
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.5,170,still_under_followup,9,0.052941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.75,170,transition,31,0.18235294117647058
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.75,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.75,170,right_censoring,123,0.7235294117647059
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,7.75,170,still_under_followup,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8,170,transition,31,0.18235294117647058
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8,170,right_censoring,126,0.7411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8,170,still_under_followup,5,0.029411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.25,170,transition,31,0.18235294117647058
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.25,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.25,170,right_censoring,128,0.7529411764705882
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.25,170,still_under_followup,3,0.01764705882352941
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.5,170,transition,31,0.18235294117647058
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.5,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.5,170,right_censoring,128,0.7529411764705882
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.5,170,still_under_followup,3,0.01764705882352941
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.75,170,transition,31,0.18235294117647058
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.75,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.75,170,right_censoring,129,0.7588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,8.75,170,still_under_followup,2,0.011764705882352941
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9,170,transition,31,0.18235294117647058
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9,170,right_censoring,129,0.7588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9,170,still_under_followup,2,0.011764705882352941
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.25,170,transition,31,0.18235294117647058
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.25,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.25,170,right_censoring,130,0.7647058823529411
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.25,170,still_under_followup,1,0.0058823529411764705
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.5,170,transition,31,0.18235294117647058
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.5,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.5,170,right_censoring,130,0.7647058823529411
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.5,170,still_under_followup,1,0.0058823529411764705
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.75,170,transition,31,0.18235294117647058
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.75,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.75,170,right_censoring,130,0.7647058823529411
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,9.75,170,still_under_followup,1,0.0058823529411764705
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,10,170,transition,31,0.18235294117647058
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,10,170,remission,8,0.047058823529411764
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,10,170,right_censoring,130,0.7647058823529411
merged,sex,Male,merged__sex__Male,merged | Sex = Male,remission_sensitive,10,170,still_under_followup,1,0.0058823529411764705
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0,170,transition,0,0
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0,170,censoring,0,0
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0,170,still_under_followup,170,1
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0.25,170,transition,5,0.029411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0.25,170,censoring,15,0.08823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0.25,170,still_under_followup,150,0.8823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0.5,170,transition,9,0.052941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0.5,170,censoring,23,0.13529411764705881
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0.5,170,still_under_followup,138,0.8117647058823529
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0.75,170,transition,10,0.058823529411764705
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0.75,170,censoring,25,0.14705882352941177
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,0.75,170,still_under_followup,135,0.7941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1,170,transition,13,0.07647058823529412
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1,170,censoring,30,0.17647058823529413
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1,170,still_under_followup,127,0.7470588235294118
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1.25,170,transition,17,0.1
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1.25,170,censoring,35,0.20588235294117646
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1.25,170,still_under_followup,118,0.6941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1.5,170,transition,18,0.10588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1.5,170,censoring,44,0.25882352941176473
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1.5,170,still_under_followup,108,0.6352941176470588
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1.75,170,transition,19,0.11176470588235295
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1.75,170,censoring,49,0.28823529411764703
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,1.75,170,still_under_followup,102,0.6
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2,170,transition,20,0.11764705882352941
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2,170,censoring,58,0.3411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2,170,still_under_followup,92,0.5411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2.25,170,transition,23,0.13529411764705881
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2.25,170,censoring,60,0.35294117647058826
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2.25,170,still_under_followup,87,0.5117647058823529
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2.5,170,transition,25,0.14705882352941177
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2.5,170,censoring,61,0.3588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2.5,170,still_under_followup,84,0.49411764705882355
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2.75,170,transition,26,0.15294117647058825
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2.75,170,censoring,62,0.36470588235294116
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,2.75,170,still_under_followup,82,0.4823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3,170,transition,26,0.15294117647058825
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3,170,censoring,62,0.36470588235294116
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3,170,still_under_followup,82,0.4823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3.25,170,transition,27,0.1588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3.25,170,censoring,67,0.3941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3.25,170,still_under_followup,76,0.4470588235294118
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3.5,170,transition,27,0.1588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3.5,170,censoring,68,0.4
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3.5,170,still_under_followup,75,0.4411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3.75,170,transition,27,0.1588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3.75,170,censoring,69,0.40588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,3.75,170,still_under_followup,74,0.43529411764705883
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4,170,transition,27,0.1588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4,170,censoring,71,0.4176470588235294
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4,170,still_under_followup,72,0.4235294117647059
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4.25,170,transition,27,0.1588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4.25,170,censoring,75,0.4411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4.25,170,still_under_followup,68,0.4
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4.5,170,transition,28,0.16470588235294117
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4.5,170,censoring,79,0.4647058823529412
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4.5,170,still_under_followup,63,0.37058823529411766
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4.75,170,transition,28,0.16470588235294117
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4.75,170,censoring,81,0.4764705882352941
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,4.75,170,still_under_followup,61,0.3588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5,170,transition,28,0.16470588235294117
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5,170,censoring,97,0.5705882352941176
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5,170,still_under_followup,45,0.2647058823529412
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5.25,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5.25,170,censoring,111,0.6529411764705882
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5.25,170,still_under_followup,30,0.17647058823529413
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5.5,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5.5,170,censoring,116,0.6823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5.5,170,still_under_followup,25,0.14705882352941177
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5.75,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5.75,170,censoring,117,0.6882352941176471
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,5.75,170,still_under_followup,24,0.1411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6,170,censoring,123,0.7235294117647059
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6,170,still_under_followup,18,0.10588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6.25,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6.25,170,censoring,126,0.7411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6.25,170,still_under_followup,15,0.08823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6.5,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6.5,170,censoring,126,0.7411764705882353
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6.5,170,still_under_followup,15,0.08823529411764706
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6.75,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6.75,170,censoring,128,0.7529411764705882
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,6.75,170,still_under_followup,13,0.07647058823529412
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,7,170,transition,29,0.17058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,7,170,censoring,129,0.7588235294117647
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,7,170,still_under_followup,12,0.07058823529411765
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,7.25,170,transition,30,0.17647058823529413
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,7.25,170,censoring,131,0.7705882352941177
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,7.25,170,still_under_followup,9,0.052941176470588235
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,7.5,170,transition,30,0.17647058823529413
merged,sex,Male,merged__sex__Male,merged | Sex = Male,transition_only,7.5,170,censoring,131,0.7705882352941177
