stage,validation_level,optimism_correction_method,dataset,model_class,model_family,model_id,strategy_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,anchor_horizon_year,tail_extrapolation_capable_flag,extrapolation_role,horizon_id,horizon_year,interpretation_tier,primary_supported_flag,interpretation_note,observed_case_support_flag,observed_nonevent_support_flag,observed_horizon_information_flag,partial_binary_outcome_support_flag,binary_outcome_support_flag,beyond_last_event_flag,beyond_last_followup_flag,descriptive_projection_flag,horizon_data_status,descriptive_value_status,bin_label,n_subject,mean_predicted_risk,case_count_ipcw,nonevent_count_ipcw,bin_index,case_support_flag,nonevent_support_flag,bin_binary_support_flag,observed_risk_ipcw
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0538169795822,0.0599557381723]",21,0.05681591993367517,2.1414350250319623,17.747998899322035,8,1,1,1,0.1076669669522289
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0599557381723,0.0660541762387]",21,0.06276422743306513,0,22.480798605807912,9,0,1,0,NA
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0660541762387,0.0966551221501]",20,0.0763775472234711,2.2421930581514484,17.747998899322035,10,1,1,1,0.1121646586946949
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.0337101159356,0.0767371667865]",21,0.06339128384808639,1.2532772725237082,17.725533438928302,1,1,1,1,0.06603560631791684
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0767371667865,0.0830978676376]",21,0.0801862186222303,3.307130788378353,19.089036011153556,2,1,1,1,0.1476650365207797
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0830978676376,0.0877894656591]",21,0.0856603555016621,3.4984915325415726,14.998528294477794,3,1,1,1,0.1891381187487933
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0877894656591,0.090314794241]",21,0.08924379234876995,3.272670510203034,19.089036011153556,4,1,1,1,0.14635155447896891
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.090314794241,0.0927141411559]",20,0.09148842939730452,0,21.816041155604065,5,0,1,0,NA
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0927141411559,0.0981790486252]",21,0.09541360265592548,2.061505354819338,14.998528294477794,6,1,1,1,0.12083829359294794
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.0981790486252,0.104737691873]",21,0.10157460618765873,1.084876184831204,23.17954372782932,7,1,1,1,0.0447105757622149
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.104737691873,0.116316785805]",21,0.11040152563389936,4.829202685389657,13.63502572225254,8,1,1,1,0.2615437037916455
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.116316785805,0.127745198279]",21,0.12158483390460242,1.1905036298722185,24.543046300054574,9,1,1,1,0.04626270503346777
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.127745198279,0.183968031662]",20,0.14683440944262174,4.779566275457479,13.63502572225254,10,1,1,1,0.2595531997696094
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"[0.0501366094467,0.112868440413]",21,0.09349426168972087,1.2532772725237082,17.7274017810312,1,1,1,1,0.06602910617620822
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.112868440413,0.122020300982]",21,0.11783372710890129,4.680885259642895,16.2501182992786,2,1,1,1,0.22363405779689643
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__interaction__exponential,exponential,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,1,1,1,0,1,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,"(0.122020300982,0.12875033354]",21,0.12569790398158112,6.310231361608787,13.295551335773402,3,1,1,1,0.3218556208139216
