scenario_id,scenario_label,dataset_scope,dataset_label,model_group,model_name,model_label,interval_type,horizon_year,estimated_survival_probability,estimated_survival_uncertainty_sd,estimated_survival_lower_95,estimated_survival_median_50,estimated_survival_upper_95,estimated_risk_probability,estimated_risk_uncertainty_sd,estimated_risk_lower_95,estimated_risk_median_50,estimated_risk_upper_95,cure_fraction,susceptible_fraction,n_subjects,full_survival_probability,full_risk_probability,full_cure_fraction,full_susceptible_fraction,survival_diff_vs_full,risk_diff_vs_full,abs_risk_diff_vs_full,cure_fraction_diff_vs_full,susceptible_fraction_diff_vs_full
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_weibull,No-cure weibull,95% CI,5,0.7108740803917498,0.12550603184638984,0.19896721651328034,0.4805691339848578,0.6768965391016064,0.2891259196082502,0.12550603184638986,0.3231034608983936,0.5194308660151422,0.8010327834867197,NA,NA,262,0.7144048355516643,0.28559516444833566,NA,NA,-0.0035307551599145226,0.0035307551599145226,0.0035307551599145226,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_weibull,No-cure weibull,95% CI,6,0.6798238164865832,0.12892718790321542,0.15750816113352942,0.4406954586649058,0.647096102435894,0.3201761835134168,0.12892718790321542,0.352903897564106,0.5593045413350942,0.8424918388664705,NA,NA,262,0.6839191627545063,0.31608083724549374,NA,NA,-0.004095346267923072,0.004095346267923072,0.004095346267923072,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_weibull,No-cure weibull,95% CI,7,0.6518596809699749,0.1307575410718509,0.12632875608587327,0.4034592050700285,0.6200095289304233,0.34814031903002507,0.1307575410718509,0.37999047106957673,0.5965407949299715,0.8736712439141268,NA,NA,262,0.6564423802138059,0.34355761978619415,NA,NA,-0.004582699243830923,0.004582699243830923,0.004582699243830923,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_weibull,No-cure weibull,95% CI,8,0.6264076926738645,0.1314760868175324,0.10218272254275707,0.3728236378648177,0.5918110277211598,0.37359230732613546,0.13147608681753237,0.4081889722788402,0.6271763621351822,0.8978172774572429,NA,NA,262,0.6314163450636178,0.36858365493638223,NA,NA,-0.005008652389753232,0.005008652389753232,0.005008652389753232,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_weibull,No-cure weibull,95% CI,9,0.60305149515611145,0.13140491790144007,0.08338869938864213,0.347891636998909,0.5678271897818232,0.39694850484388855,0.13140491790144004,0.4321728102181767,0.652108363001091,0.9166113006113579,NA,NA,262,0.6084361354767409,0.3915638645232591,NA,NA,-0.0053846403206294635,0.0053846403206294635,0.0053846403206294635,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_weibull,No-cure weibull,95% CI,10,0.5814769429283946,0.13076719224937827,0.06839878512195025,0.32301612551305103,0.5486552751184746,0.4185230570716054,0.13076719224937827,0.45134472488152544,0.676983874486949,0.9316012148780497,NA,NA,262,0.5871960528594826,0.4128039471405174,NA,NA,-0.00571910993108804,0.00571910993108804,0.00571910993108804,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,1,0.8920496583110425,0.06333215353413767,0.6738656894074277,0.8148654397891728,0.9091318533511072,0.10795034168895745,0.06333215353413767,0.0908681466488928,0.1851345602108272,0.32613431059257225,NA,NA,262,0.8881839782268015,0.11181602177319849,NA,NA,0.003865680084241041,-0.003865680084241041,0.003865680084241041,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,2,0.8405859284899322,0.07749397965969577,0.5721925754079875,0.744440190592108,0.862064744523369,0.1594140715100678,0.07749397965969579,0.13793525547663102,0.255559809407892,0.4278074245920124,NA,NA,262,0.8319630333710313,0.16803696662896872,NA,NA,0.008622895118900908,-0.008622895118900908,0.008622895118900908,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,3,0.8039638251777355,0.08536386074501402,0.5069723120330466,0.6978307430443231,0.8262824324485629,0.19603617482226454,0.08536386074501402,0.17371756755143708,0.30216925695567687,0.4930276879669534,NA,NA,262,0.7917741781582778,0.20822582184172223,NA,NA,0.012189647019457683,-0.012189647019457683,0.012189647019457683,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,4,0.7750886239143943,0.09052033482281206,0.4598946904115629,0.6641394767082291,0.800611016533452,0.22491137608560574,0.09052033482281206,0.1993889834665479,0.33586052329177085,0.540105309588437,NA,NA,262,0.7600690270795998,0.23993097292040022,NA,NA,0.01501959683479448,-0.01501959683479448,0.01501959683479448,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,5,0.7511016435524924,0.09418276599877073,0.4281990258148279,0.6353786165190433,0.7800873582451698,0.24889835644750757,0.09418276599877073,0.21991264175483008,0.36462138348095674,0.571800974185172,NA,NA,262,0.7337505530170556,0.2662494469829444,NA,NA,0.01735109053543682,-0.01735109053543682,0.01735109053543682,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,6,0.7305219656024196,0.09691269667263369,0.39959261609994,0.6106048045894228,0.7625171321437184,0.26947803439758045,0.0969126966726337,0.23748286785628153,0.38939519541057727,0.60040738390006,NA,NA,262,0.7111993742260326,0.28880062577396737,NA,NA,0.01932259137638692,-0.01932259137638692,0.01932259137638692,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,7,0.7124706263117915,0.0990134006630838,0.37468161057153176,0.5905338083145677,0.7470238871940406,0.2875293736882085,0.0990134006630838,0.2529761128059594,0.4094661916854323,0.6253183894284681,NA,NA,262,0.6914488629348773,0.3085511370651227,NA,NA,0.021021763376914193,-0.021021763376914193,0.021021763376914193,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,8,0.6963784073568093,0.100666108674398,0.35531625199411,0.573112892354672,0.7331758819196971,0.30362159264319066,0.10066610867439799,0.26682411808030293,0.426887107645328,0.6446837480058899,NA,NA,262,0.6738706684240645,0.3261293315759355,NA,NA,0.022507738932744825,-0.022507738932744825,0.022507738932744825,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,9,0.681853415942638,0.10198705145726528,0.33622717642929123,0.5575966111157615,0.7202125231401362,0.31814658405736196,0.10198705145726528,0.27978747685986377,0.4424033888842384,0.6637728235707087,NA,NA,262,0.6580310611636816,0.3419689388363184,NA,NA,0.023822354778956445,-0.023822354778956445,0.023822354778956445,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_lognormal,No-cure lognormal,95% CI,10,0.6686132732559609,0.10305478455208075,0.3192357218750652,0.5431361182368039,0.7089391359413849,0.33138672674403913,0.10305478455208075,0.29106086405861514,0.45686388176319614,0.6807642781249346,NA,NA,262,0.6436169436318075,0.35638305636819245,NA,NA,0.024996329624153324,-0.024996329624153324,0.024996329624153324,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,1,0.8946580738124233,0.06283658667881747,0.653905552196926,0.7981032380404236,0.8934398521202637,0.10534192618757665,0.06283658667881749,0.10656014787973626,0.20189676195957634,0.346094447803074,NA,NA,262,0.893157574834347,0.10684242516565301,NA,NA,0.001500498978076359,-0.001500498978076359,0.001500498978076359,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,2,0.837509852597975,0.08085454773833943,0.5163549538677865,0.7093269766132075,0.8306199762791893,0.16249014740202505,0.08085454773833943,0.1693800237208107,0.2906730233867924,0.48364504613221354,NA,NA,262,0.8347913021706186,0.1652086978293814,NA,NA,0.0027185504273563588,-0.0027185504273563588,0.0027185504273563588,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,3,0.7942401355358214,0.09058717891461117,0.43221190613359417,0.647185515749387,0.7886039311974042,0.2057598644641786,0.09058717891461117,0.21139606880259568,0.352814484250613,0.5677880938664057,NA,NA,262,0.7905428447981568,0.20945715520184316,NA,NA,0.0036972907376645603,-0.0036972907376645603,0.0036972907376645603,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,4,0.7588916761037219,0.09647390471741003,0.3734660026814495,0.5992955199830493,0.7582622292889429,0.24110832389627812,0.09647390471741005,0.24173777071105707,0.4007044800169507,0.6265339973185504,NA,NA,262,0.7543961886371977,0.2456038113628023,NA,NA,0.004495487466524173,-0.004495487466524173,0.004495487466524173,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,5,0.728849873069842,0.10021928629296109,0.33020211958431667,0.5621773993540248,0.7280979639384167,0.27115012693015805,0.10021928629296109,0.27190203606158325,0.4378226006459752,0.6697978804156834,NA,NA,262,0.7236922116299297,0.2763077883700703,NA,NA,0.005157661439912253,-0.005157661439912253,0.005157661439912253,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,6,0.7026731577488197,0.102648617703276,0.2978804799084845,0.529601129075251,0.6999772524599278,0.29732684225118033,0.10264861770327599,0.3000227475400721,0.47039887092474897,0.7021195200915155,NA,NA,262,0.696958318810397,0.30304168118960295,NA,NA,0.005714838938422617,-0.005714838938422617,0.005714838938422617,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,7,0.679463409353524,0.10421607961871414,0.2720251694037595,0.5019582183762012,0.6789605401851846,0.320536590646476,0.10421607961871414,0.3210394598148153,0.4980417816237987,0.7279748305962405,NA,NA,262,0.6732744079878642,0.3267255920121358,NA,NA,0.0061890013656598075,-0.0061890013656598075,0.0061890013656598075,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,8,0.6586156987111975,0.10519360117898673,0.25011526278088686,0.4783421324177968,0.6579096037439527,0.3413843012888025,0.10519360117898673,0.3420903962560473,0.5216578675822032,0.7498847372191132,NA,NA,262,0.6520195295894098,0.3479804704105902,NA,NA,0.006596169121787732,-0.006596169121787732,0.006596169121787732,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,9,0.6396996985464625,0.10575410798347763,0.23336766651307486,0.4574311506572218,0.6394184545243292,0.36030030145353753,0.10575410798347763,0.3605815454756707,0.5425688493427783,0.766632333486925,NA,NA,262,0.6327513585720587,0.36724864142794134,NA,NA,0.0069483399744038055,-0.0069483399744038055,0.0069483399744038055,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,No-cure,no_cure_loglogistic,No-cure loglogistic,95% CI,10,0.6223966026691143,0.10601266826663706,0.2144255569209776,0.4394422479086353,0.6254891492742244,0.37760339733088566,0.10601266826663709,0.37451085072577556,0.5605577520913647,0.7855744430790224,NA,NA,262,0.6151418868432375,0.38485811315676255,NA,NA,0.00725471582587689,-0.00725471582587689,0.00725471582587689,NA,NA
truncated_2y,Truncated at 2 years,merged,Merged,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,1,0.8815492720516944,0.01912799112038683,0.8424048911086598,0.8839555447769851,0.9170079502169132,0.11845072794830556,0.01912799112038683,0.08299204978308691,0.11604445522301488,0.1575951088913402,0.7662880652127271,0.2337119347872729,NA,0.8875585631195304,0.11244143688046966,0.17284712632528432,0.8271528736747157,-0.006009291067835987,0.0060092910678359035,0.0060092910678359035,0.5934409388874428,-0.5934409388874428
truncated_2y,Truncated at 2 years,merged,Merged,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,2,0.8438296991208811,0.02389003258873349,0.7992620969409975,0.8485869172301792,0.8927213573736188,0.1561703008791189,0.02389003258873349,0.10727864262638118,0.15141308276982074,0.20073790305900255,0.7662880652127271,0.2337119347872729,NA,0.8324308376849996,0.1675691623150004,0.17284712632528432,0.8271528736747157,0.011398861435881535,-0.011398861435881508,0.011398861435881508,0.5934409388874428,-0.5934409388874428
truncated_2y,Truncated at 2 years,merged,Merged,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,3,0.824409549740579,0.02746432831628897,0.77438678706407,0.8292792826855044,0.8835884186409877,0.17559045025942094,0.02746432831628897,0.11641158135901232,0.1707207173144955,0.22561321293592992,0.7662880652127271,0.2337119347872729,NA,0.7936357290222132,0.2063642709777868,0.17284712632528432,0.8271528736747157,0.030773820718365763,-0.030773820718365874,0.030773820718365874,0.5934409388874428,-0.5934409388874428
truncated_2y,Truncated at 2 years,merged,Merged,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,4,0.8124086898941535,0.03034195684041051,0.7583448726486961,0.8171714072462697,0.8788849718915287,0.18759131010584656,0.03034195684041051,0.12111502810847134,0.18282859275373023,0.24165512735130387,0.7662880652127271,0.2337119347872729,NA,0.7633906605310715,0.2366093394689285,0.17284712632528432,0.8271528736747157,0.04901802936308197,-0.049018029363081944,0.049018029363081944,0.5934409388874428,-0.5934409388874428
truncated_2y,Truncated at 2 years,merged,Merged,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,5,0.8042315106008878,0.0327185368800658,0.7466516444987996,0.8088175429824582,0.8761380539291782,0.19576848939911223,0.03271853688006581,0.1238619460708218,0.19118245701754183,0.2533483555012004,0.7662880652127271,0.2337119347872729,NA,0.7385273889083093,0.2614726110916907,0.17284712632528432,0.8271528736747157,0.06570412169257855,-0.06570412169257844,0.06570412169257844,0.5934409388874428,-0.5934409388874428
truncated_2y,Truncated at 2 years,merged,Merged,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,6,0.7983024862038114,0.03471906698978673,0.7368938194260092,0.8024964214687124,0.8746850211564534,0.20169751379618864,0.03471906698978673,0.12531497884354667,0.19750357853128764,0.2631061805739909,0.7662880652127271,0.2337119347872729,NA,0.7174001925881452,0.28259980741185475,0.17284712632528432,0.8271528736747157,0.08090229361566614,-0.08090229361566612,0.08090229361566612,0.5934409388874428,-0.5934409388874428
truncated_2y,Truncated at 2 years,merged,Merged,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,7,0.7938126172181104,0.03642993273318665,0.7291456317365784,0.797274502081818,0.8733025080126108,0.20618738278188964,0.03642993273318665,0.1266974919873893,0.20272549791818195,0.2708543682634216,0.7662880652127271,0.2337119347872729,NA,0.699032391099684,0.3009676089003161,0.17284712632528432,0.8271528736747157,0.0947802261184264,-0.09478022611842646,0.09478022611842646,0.5934409388874428,-0.5934409388874428
truncated_2y,Truncated at 2 years,merged,Merged,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,8,0.7903010071660758,0.03791274531680479,0.7230120546441213,0.7934197436145989,0.8728271383354321,0.2096989928339243,0.03791274531680478,0.12717286166456793,0.20658025638540112,0.27698794535587873,0.7662880652127271,0.2337119347872729,NA,0.6827923891873772,0.31720761081262283,0.17284712632528432,0.8271528736747157,0.1075086179786986,-0.10750861797869854,0.10750861797869854,0.5934409388874428,-0.5934409388874428
truncated_2y,Truncated at 2 years,merged,Merged,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,9,0.7874848770417424,0.03921255823636102,0.717103528950193,0.7901968533883585,0.8725030680285816,0.21251512295825756,0.03921255823636102,0.1274969319714185,0.2098031466116414,0.282896471049807,0.7662880652127271,0.2337119347872729,NA,0.6682462782126588,0.3317537217873412,0.17284712632528432,0.8271528736747157,0.11923859882908361,-0.11923859882908364,0.11923859882908364,0.5934409388874428,-0.5934409388874428
truncated_2y,Truncated at 2 years,merged,Merged,Frequentist cure,frequentist_mixture_cure_lognormal,Frequentist mixture cure,95% CI,10,0.7851807665422933,0.04036306544576097,0.7122397224194916,0.787520820828153,0.8722880231599878,0.2148192334577067,0.04036306544576096,0.1277119768400122,0.21247917917184703,0.2877602775805083,0.7662880652127271,0.2337119347872729,NA,0.6550821968741891,0.34491780312581083,0.17284712632528432,0.8271528736747157,0.13009856966810418,-0.13009856966810412,0.13009856966810412,0.5934409388874428,-0.5934409388874428
truncated_2y,Truncated at 2 years,merged,Merged,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,1,0.889408549157852,0.01832148977429141,0.8504542974319784,0.8890154285922943,0.9225818357068312,0.11059145084214808,0.01832148977429141,0.07741816429316889,0.11098457140770568,0.14954570256802166,0.5458100658721894,0.4541899341278106,262,0.8881274772807284,0.1118725227192716,0.19700634140972045,0.8029936585902795,0.001281071877123563,-0.0012810718771235213,0.0012810718771235213,0.34880372446246893,-0.3488037244624689
truncated_2y,Truncated at 2 years,merged,Merged,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,2,0.8450859266553242,0.02359892833130943,0.8003662510835166,0.8445564337764477,0.8926485912835824,0.15491407334467577,0.02359892833130943,0.10735140871641756,0.1554435662235523,0.19963374891648344,0.5458100658721894,0.4541899341278106,262,0.8327209650900532,0.16727903490994675,0.19700634140972045,0.8029936585902795,0.012364961565271004,-0.012364961565270977,0.012364961565270977,0.34880372446246893,-0.3488037244624689
truncated_2y,Truncated at 2 years,merged,Merged,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,3,0.8170785587173383,0.02881824735168329,0.7562313237165187,0.8135906597475351,0.8721181709196604,0.18292144128266172,0.02881824735168328,0.12788182908033957,0.18640934025246492,0.24376867628348128,0.5458100658721894,0.4541899341278106,262,0.7938519775390279,0.20614802246097208,0.19700634140972045,0.8029936585902795,0.023226581178310335,-0.023226581178310363,0.023226581178310363,0.34880372446246893,-0.3488037244624689
truncated_2y,Truncated at 2 years,merged,Merged,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,4,0.7967749603068337,0.03393443322540027,0.7259837473216613,0.7932664824031985,0.860858404379141,0.20322503969316627,0.03393443322540028,0.1391415956208591,0.20673351759680147,0.2740162526783386,0.5458100658721894,0.4541899341278106,262,0.7636640564230459,0.2363359435769541,0.19700634140972045,0.8029936585902795,0.03311090388378779,-0.03311090388378782,0.03311090388378782,0.34880372446246893,-0.3488037244624689
truncated_2y,Truncated at 2 years,merged,Merged,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,5,0.7809735938475103,0.03876817907338392,0.7019454750037544,0.7770179545220093,0.8531217409864427,0.21902640615248972,0.03876817907338391,0.1468782590135574,0.22298204547799064,0.29805452499624563,0.5458100658721894,0.4541899341278106,262,0.7389377393841601,0.2610622606158399,0.19700634140972045,0.8029936585902795,0.04203585446335023,-0.0420358544633502,0.0420358544633502,0.34880372446246893,-0.3488037244624689
truncated_2y,Truncated at 2 years,merged,Merged,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,6,0.7681215636168014,0.04326334694091643,0.6809520650861564,0.765095746928222,0.8464542868524487,0.23187843638319863,0.04326334694091645,0.15354571314755122,0.234904253071778,0.3190479349138436,0.5458100658721894,0.4541899341278106,262,0.7179971636954362,0.2820028363045638,0.19700634140972045,0.8029936585902795,0.05012439992136519,-0.050124399921365165,0.050124399921365165,0.34880372446246893,-0.3488037244624689
truncated_2y,Truncated at 2 years,merged,Merged,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,7,0.7573467505731424,0.04742327945627519,0.663228141603732,0.7548097018938459,0.8418527447336557,0.24265324942685765,0.04742327945627519,0.15814725526634438,0.24519029810615411,0.336771858396268,0.5458100658721894,0.4541899341278106,262,0.6998473608111242,0.3001526391888758,0.19700634140972045,0.8029936585902795,0.05749938976201818,-0.057499389762018155,0.057499389762018155,0.34880372446246893,-0.3488037244624689
truncated_2y,Truncated at 2 years,merged,Merged,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,8,0.748110629927207,0.05127280230225706,0.6497898375508816,0.7464699961656942,0.838883723088996,0.251889370072793,0.05127280230225706,0.161116276911004,0.25353000383430574,0.3502101624491184,0.5458100658721894,0.4541899341278106,262,0.6838451779345329,0.3161548220654671,0.19700634140972045,0.8029936585902795,0.06426545199267408,-0.06426545199267408,0.06426545199267408,0.34880372446246893,-0.3488037244624689
truncated_2y,Truncated at 2 years,merged,Merged,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,9,0.7400576222068757,0.05484232802742511,0.6345643892327003,0.7382797731073867,0.8360049894166461,0.25994237779312435,0.05484232802742511,0.16399501058335397,0.26172022689261326,0.36543561076729975,0.5458100658721894,0.4541899341278106,262,0.6695491437866883,0.33045085621331177,0.19700634140972045,0.8029936585902795,0.07050847842018737,-0.07050847842018743,0.07050847842018743,0.34880372446246893,-0.3488037244624689
truncated_2y,Truncated at 2 years,merged,Merged,Bayesian cure,bayesian_mixture_cure,Bayesian cure,95% CrI,10,0.7329408858301175,0.05816173628762409,0.6206484618629863,0.7320582625594354,0.8343082418129775,0.26705911416988243,0.0581617362876241,0.1656917581870226,0.26794173744056465,0.3793515381370137,0.5458100658721894,0.4541899341278106,262,0.6566423099409634,0.3433576900590366,0.19700634140972045,0.8029936585902795,0.07629857588915412,-0.07629857588915417,0.07629857588915417,0.34880372446246893,-0.3488037244624689
truncated_3y,Truncated at 3 years,merged,Merged,KM,km,KM,95% CI,1,0.9084798391681723,NA,0.8641086983107715,0.9084798391681723,0.9388722249683223,0.09152016083182768,NA,0.061127775031677656,0.09152016083182768,0.13589130168922847,NA,NA,262,0.9084798391681723,0.09152016083182768,NA,NA,0,0,0,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,KM,km,KM,95% CI,2,0.8465727946330851,NA,0.7911184047579393,0.8465727946330851,0.8883410034309877,0.1534272053669149,NA,0.11165899656901235,0.1534272053669149,0.20888159524206074,NA,NA,262,0.8465727946330851,0.1534272053669149,NA,NA,0,0,0,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,KM,km,KM,95% CI,3,0.8012041012263359,NA,0.7379095382498871,0.8012041012263359,0.8507580694588996,0.1987958987736641,NA,0.14924193054110035,0.1987958987736641,0.26209046175011286,NA,NA,262,0.8012041012263359,0.1987958987736641,NA,NA,0,0,0,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,KM,km,KM,95% CI,4,0.8012041012263359,NA,0.7379095382498871,0.8012041012263359,0.8507580694588996,0.1987958987736641,NA,0.14924193054110035,0.1987958987736641,0.26209046175011286,NA,NA,262,0.7872637368277092,0.21273626317229077,NA,NA,0.01394036439862667,-0.01394036439862667,0.01394036439862667,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,KM,km,KM,95% CI,5,0.8012041012263359,NA,0.7379095382498871,0.8012041012263359,0.8507580694588996,0.1987958987736641,NA,0.14924193054110035,0.1987958987736641,0.26209046175011286,NA,NA,262,0.76086633342323,0.23913366657677004,NA,NA,0.04033776780310594,-0.04033776780310594,0.04033776780310594,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,KM,km,KM,95% CI,6,0.8012041012263359,NA,0.7379095382498871,0.8012041012263359,0.8507580694588996,0.1987958987736641,NA,0.14924193054110035,0.1987958987736641,0.26209046175011286,NA,NA,262,0.7257739658439615,0.2742260341560385,NA,NA,0.07543013538237442,-0.07543013538237442,0.07543013538237442,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,KM,km,KM,95% CI,7,0.8012041012263359,NA,0.7379095382498871,0.8012041012263359,0.8507580694588996,0.1987958987736641,NA,0.14924193054110035,0.1987958987736641,0.26209046175011286,NA,NA,262,0.7257739658439615,0.2742260341560385,NA,NA,0.07543013538237442,-0.07543013538237442,0.07543013538237442,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,KM,km,KM,95% CI,8,0.8012041012263359,NA,0.7379095382498871,0.8012041012263359,0.8507580694588996,0.1987958987736641,NA,0.14924193054110035,0.1987958987736641,0.26209046175011286,NA,NA,262,0.6493767062814392,0.3506232937185608,NA,NA,0.15182739494489672,-0.15182739494489672,0.15182739494489672,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,KM,km,KM,95% CI,9,0.8012041012263359,NA,0.7379095382498871,0.8012041012263359,0.8507580694588996,0.1987958987736641,NA,0.14924193054110035,0.1987958987736641,0.26209046175011286,NA,NA,262,0.6493767062814392,0.3506232937185608,NA,NA,0.15182739494489672,-0.15182739494489672,0.15182739494489672,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,KM,km,KM,95% CI,10,0.8012041012263359,NA,0.7379095382498871,0.8012041012263359,0.8507580694588996,0.1987958987736641,NA,0.14924193054110035,0.1987958987736641,0.26209046175011286,NA,NA,262,0.6493767062814392,0.3506232937185608,NA,NA,0.15182739494489672,-0.15182739494489672,0.15182739494489672,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,1,0.9069897301245563,0.05634093677503034,0.6912799888378344,0.8295416871700956,0.907659542490639,0.0930102698754437,0.05634093677503034,0.092340457509361,0.17045831282990448,0.30872001116216563,NA,NA,262,0.9174344670284217,0.08256553297157831,NA,NA,-0.010444736903865381,0.010444736903865381,0.010444736903865381,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,2,0.8268957261952686,0.0855390762734549,0.49776069981993054,0.6959004756800296,0.8259662161688116,0.17310427380473137,0.0855390762734549,0.1740337838311883,0.30409952431997045,0.5022393001800695,NA,NA,262,0.8459908604586712,0.15400913954132878,NA,NA,-0.01909513426340259,0.01909513426340259,0.01909513426340259,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,3,0.7571267250377213,0.10066599807919425,0.36383672224131774,0.5917761611827443,0.7537593500619404,0.24287327496227873,0.10066599807919425,0.24624064993805952,0.4082238388172556,0.6361632777586822,NA,NA,262,0.7835452416207542,0.21645475837924577,NA,NA,-0.026418516583032958,0.026418516583032958,0.026418516583032958,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,4,0.6957538036160679,0.10799151663879526,0.2697597584127402,0.5050281233134826,0.6905502252189193,0.30424619638393213,0.10799151663879528,0.3094497747810807,0.4949718766865174,0.7302402415872598,NA,NA,262,0.7284503583562066,0.27154964164379336,NA,NA,-0.03269655474013877,0.03269655474013877,0.03269655474013877,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,5,0.6413129268854462,0.11077880327340027,0.2035404477593232,0.435908780102452,0.6340998230056122,0.35868707311455383,0.11077880327340027,0.3659001769943878,0.5640912198975481,0.7964595522406768,NA,NA,262,0.679419415340149,0.32058058465985095,NA,NA,-0.03810648845470288,0.03810648845470288,0.03810648845470288,NA,NA
truncated_3y,Truncated at 3 years,merged,Merged,No-cure,no_cure_exponential,No-cure exponential,95% CI,6,0.5926729403835951,0.11083326409055225,0.15450954965134156,0.37588143031952553,0.5843282395567433,0.4073270596164049,0.11083326409055226,0.4156717604432566,0.6241185696804745,0.8454904503486584,NA,NA,262,0.6354399435655453,0.36456005643445466,NA,NA,-0.04276700318195026,0.04276700318195026,0.04276700318195026,NA,NA
