dataset,model_id,parameter,mean,sd,rhat,ess_bulk,ess_tail
merged,MERGED-Isite-L0S1-LN,beta_inc[6],0.107457245470314,0.472752455605886,1.00017598054754,4072.9281316844,2648.59573743116
merged,MERGED-Isite-L0S1-LN,delta0,10.4258211935604,1.20768755431586,1.00110290103032,1994.27906012085,2156.54681544024
merged,MERGED-Isite-L0S1-LN,gamma0,1.57422798450557,0.794733729462026,1.00108068039037,1828.24147489632,2275.89302134275
merged,MERGED-Isite-L0S1-LN,gamma_lat[1],-0.026090943322613,0.456744294132611,1.00054450086193,3617.52629302949,2929.53454150569
merged,MERGED-Isite-L0S1-LN,gamma_lat[2],0.44870044928417,0.474203179518254,1.00110052583659,3295.28364796745,2815.27707889792
merged,MERGED-Isite-L0S1-LN,gamma_lat[3],1.12116773702269,0.535598593820882,1.00000728920716,3264.09655763792,2767.72959899524
merged,MERGED-Isite-L0S1-LN,log_sigma_LN,0.917552749185795,0.128993113411504,1.0006154269526,2312.34250842191,2482.83906684607
merged,MERGED-Isite-L0S1-W,beta_inc[1],0.427574716273358,0.131879827751648,1.00041688203795,5843.56330248481,3018.21459736843
merged,MERGED-Isite-L0S1-W,beta_inc[2],0.8821546131748,0.176713995189032,1.00134420586128,5126.25709330477,2772.52185240008
merged,MERGED-Isite-L0S1-W,beta_inc[3],0.603244094371266,0.189677103207623,1.00103877405741,6355.37345551896,2719.40765432154
merged,MERGED-Isite-L0S1-W,beta_inc[4],0.405370173693782,0.280889949798691,1.0002063731404,4670.71313606468,2913.01920968038
merged,MERGED-Isite-L0S1-W,beta_inc[5],0.0837474173885466,0.293661522878624,1.00061492444569,5792.96865180441,2630.26107478613
merged,MERGED-Isite-L0S1-W,beta_inc[6],0.112859945582301,0.47515881312296,1.0020266252714,4886.7026252282,3066.01078389293
merged,MERGED-Isite-L0S1-W,delta0,10.3904107129573,1.26553384885161,1.00132480358319,2313.42721358833,2229.92346233173
merged,MERGED-Isite-L0S1-W,gamma0,1.22856481809739,0.689987346332089,1.00089507003842,2481.6214428148,2541.73415037767
merged,MERGED-Isite-L0S1-W,gamma_lat[1],-0.148430715711233,0.421054735614231,0.99967358762333,4181.32650045926,2839.34461934728
merged,MERGED-Isite-L0S1-W,gamma_lat[2],0.413761036539286,0.436528158822242,1.00055300829901,4552.90658220268,2679.13903395546
merged,MERGED-Isite-L0S1-W,gamma_lat[3],1.09196489391104,0.503930426019179,1.00063966927829,4110.86265082903,2961.85147057663
merged,MERGED-Isite-L0S1-W,rho_W,-0.368494516982399,0.12617686745902,0.999990357979926,4292.76494967983,3274.74542159064
merged,MERGED-Isite-L1S0-E,beta_inc[1],0.413800411493086,0.132029197517401,1.00041428934417,4926.01192168559,2820.35161367237
merged,MERGED-Isite-L1S0-E,beta_inc[2],0.772331584359698,0.173433788732278,0.999734847101519,4763.67426017402,2647.72514795632
merged,MERGED-Isite-L1S0-E,beta_inc[3],0.613274836638916,0.186841108773023,1.00008803319064,4632.86173629424,2542.2987974428
merged,MERGED-Isite-L1S0-E,beta_inc[4],0.128083768463062,0.277780335898665,1.00128394334552,3561.98695383874,2897.53830407439
merged,MERGED-Isite-L1S0-E,beta_inc[5],0.122806735275973,0.282661379885203,1.00350065268447,4552.15143117494,3026.21664167865
merged,MERGED-Isite-L1S0-E,beta_inc[6],-0.421602103284006,0.395980916741848,1.00037391883231,3619.83244939701,2885.41395616465
merged,MERGED-Isite-L1S0-E,delta0,8.92521080302825,0.590354009285623,1.00145959857469,2489.0643867215,1587.45606877206
merged,MERGED-Isite-L1S0-E,gamma0,0.724241918625036,0.442319429923296,1.00100803361387,2497.77577649799,1372.10584296395
merged,MERGED-Isite-L1S0-E,gamma_lat[1],-0.214378976089953,0.349493932454579,0.999928215338654,3395.22167145766,3041.62348680481
merged,MERGED-Isite-L1S0-E,gamma_lat[2],0.638912903573773,0.380589291976154,1.00166773504253,3237.59170754661,2803.28443689206
merged,MERGED-Isite-L1S0-E,gamma_lat[3],-0.142484241661493,0.519731916109141,1.00072576076772,3748.84092994884,2998.85535582133
merged,MERGED-Isite-L1S0-LL,beta_inc[1],0.430431442878754,0.133886047719058,1.00208258151736,4108.41388228764,2828.78071577323
merged,MERGED-Isite-L1S0-LL,beta_inc[2],0.883046655049045,0.172751183280159,1.00025774243741,4183.57107701359,3129.41778480374
merged,MERGED-Isite-L1S0-LL,beta_inc[3],0.60297053187493,0.193341180466397,1.000252552706,4415.02959770335,3015.89972660997
merged,MERGED-Isite-L1S0-LL,beta_inc[4],0.390236828228143,0.288656638828361,1.0003283786534,3319.68097147643,2747.25270305963
merged,MERGED-Isite-L1S0-LL,beta_inc[5],0.083081640341131,0.29646219702335,1.00041535700751,4198.47000291305,3068.22981896631
merged,MERGED-Isite-L1S0-LL,beta_inc[6],-0.0856816586472018,0.469234521234988,1.00168777565502,3963.4667145381,3054.80084578503
merged,MERGED-Isite-L1S0-LL,delta0,10.359926098244,1.15873522235966,1.00144243341832,2058.85212500131,2109.14974748114
merged,MERGED-Isite-L1S0-LL,gamma0,2.1458303724434,0.722148235884943,1.0024895420665,1789.56757004537,2521.57365378512
merged,MERGED-Isite-L1S0-LL,gamma_lat[1],-0.178389496911147,0.50747485190988,1.00151988367439,3113.26222059909,3132.94800391142
merged,MERGED-Isite-L1S0-LL,gamma_lat[2],0.596788418525709,0.479227646393007,1.00232437263897,2561.24767459619,2386.55539105224
merged,MERGED-Isite-L1S0-LL,gamma_lat[3],-0.287512279233283,0.638490379540365,1.00174312292154,3441.94917546145,2716.46061621934
merged,MERGED-Isite-L1S0-LL,psi_LL,0.316433703688465,0.137584056728787,1.00088894578324,2952.249571498,2801.58873947967
merged,MERGED-Isite-L1S0-LN,beta_inc[1],0.42792806459538,0.12983830922286899,0.999801753080313,4135.17824234689,2472.45673512927
merged,MERGED-Isite-L1S0-LN,beta_inc[2],0.890984312458864,0.173188894030301,1.00042946885964,4470.9570530683,2814.63250872833
merged,MERGED-Isite-L1S0-LN,beta_inc[3],0.603033361826057,0.190819966855961,1.00016886968297,4759.21646632958,3106.05385071639
merged,MERGED-Isite-L1S0-LN,beta_inc[4],0.3977234877718,0.284562150851231,1.00064631524286,3797.3038017385,2947.41652650522
merged,MERGED-Isite-L1S0-LN,beta_inc[5],0.0762502355872154,0.305280362756183,1.00055957067012,5246.19152580041,2972.67220769045
merged,MERGED-Isite-L1S0-LN,beta_inc[6],-0.0519756235996164,0.481662831038221,1.00163434105262,4076.00962390727,2764.52144389885
merged,MERGED-Isite-L1S0-LN,delta0,10.4181072118472,1.1307960806263,1.00069323729033,1889.48386104465,2152.55115260305
merged,MERGED-Isite-L1S0-LN,gamma0,2.37879061832256,0.776735871196741,1.00077573570005,1821.61055569364,2357.61716347956
merged,MERGED-Isite-L1S0-LN,gamma_lat[1],-0.0952693538779152,0.545097874745286,1.00065040402406,3712.54352013408,2789.01175976218
merged,MERGED-Isite-L1S0-LN,gamma_lat[2],0.630875516242206,0.493071670704774,1.00054691070395,3504.70619058312,2929.12839589822
merged,MERGED-Isite-L1S0-LN,gamma_lat[3],-0.280234407723299,0.652692981416251,1.00186378956565,3954.55332615688,3109.68581619647
merged,MERGED-Isite-L1S0-LN,log_sigma_LN,0.957672363641114,0.132412524949472,0.99993562804325,2562.53314552501,2761.05601571279
merged,MERGED-Isite-L1S0-W,beta_inc[1],0.434079747521664,0.127810643530778,1.00061467958932,4392.5964218833,2840.5635589006
merged,MERGED-Isite-L1S0-W,beta_inc[2],0.872548952607426,0.180780627061559,1.00123705854346,4635.93230784409,3075.08506475128
merged,MERGED-Isite-L1S0-W,beta_inc[3],0.601459876821266,0.191341387323489,1.00084603260133,5174.4208475703,2825.73004967126
merged,MERGED-Isite-L1S0-W,beta_inc[4],0.375372817148729,0.289960013647944,1.00158375992613,3981.16093473825,3093.2206634892
merged,MERGED-Isite-L1S0-W,beta_inc[5],0.0765925042836024,0.299785848901839,1.00011382323945,4022.89651167955,2818.98898530862
merged,MERGED-Isite-L1S0-W,beta_inc[6],-0.113709033893215,0.494703707318347,1.00050931585976,3952.99670137304,2413.12735732735
merged,MERGED-Isite-L1S0-W,delta0,10.2923171664314,1.24537126415391,1.00188751949685,2102.9445705928,2096.08169843971
merged,MERGED-Isite-L1S0-W,gamma0,1.96621482588852,0.751883027329885,1.00152387565266,1793.82105868055,2388.13344633116
merged,MERGED-Isite-L1S0-W,gamma_lat[1],-0.181610241745464,0.514119784155294,1.00185837770624,3514.30591938996,2616.56214398954
merged,MERGED-Isite-L1S0-W,gamma_lat[2],0.56855043273619,0.484073883355024,1.00105369151233,3349.75973275336,2491.86722917687
merged,MERGED-Isite-L1S0-W,gamma_lat[3],-0.291530035102659,0.630104842475801,1.00264352417407,3784.09531033275,2898.52337045533
merged,MERGED-Isite-L1S0-W,rho_W,-0.41281086036567,0.129491423175646,1.00004410606158,3357.90432452537,2967.0740249263
merged,MERGED-Isite-L1S1-E,beta_inc[1],0.423490942409078,0.132649254443357,1.0011951935668,5219.95728429181,2915.15128477168
merged,MERGED-Isite-L1S1-E,beta_inc[2],0.830740329606741,0.170282155867086,0.999955868114672,4401.5021758189,3063.44092165588
merged,MERGED-Isite-L1S1-E,beta_inc[3],0.619302430551905,0.190757794720783,1.00119523450592,5143.09610959557,2692.45363871008
merged,MERGED-Isite-L1S1-E,beta_inc[4],0.265961803817271,0.309121975065743,1.00030076826059,3491.15833408843,3114.47024417413
merged,MERGED-Isite-L1S1-E,beta_inc[5],0.113966489294142,0.310177925895976,1.0004432629392,5260.54066292612,2830.36249955123
merged,MERGED-Isite-L1S1-E,beta_inc[6],0.03766580983991,0.468562765741237,1.00040456235767,4050.53675647492,2911.64520553978
merged,MERGED-Isite-L1S1-E,delta0,9.3781753943877,1.1693726003887,1.0029029370889,1848.72964309056,2272.89420226194
merged,MERGED-Isite-L1S1-E,gamma0,0.380707707479684,0.626103161473315,1.00197905104282,1871.67880124866,2712.49918571084
merged,MERGED-Isite-L1S1-E,gamma_lat[1],0.091323896433804,0.393341136070362,0.999651030963687,3403.01300984207,3029.06644678661
merged,MERGED-Isite-L1S1-E,gamma_lat[2],0.45403844817127,0.365060069405004,1.00089379665997,3987.93611027883,3080.36553458577
merged,MERGED-Isite-L1S1-E,gamma_lat[3],-0.308613011629984,0.511240483753178,1.00001916692498,3787.64982069955,3141.4267673744
merged,MERGED-Isite-L1S1-E,gamma_lat[4],1.12841535710667,0.465697919880659,1.00069610489539,3098.11033413463,2701.72236491834
merged,MERGED-Isite-L1S1-LL,beta_inc[1],0.430144095754772,0.130925459013843,1.0009082290721,5351.45875555246,2874.08371007866
merged,MERGED-Isite-L1S1-LL,beta_inc[2],0.891075863541613,0.175582524785415,1.0005019082562,5311.66144007115,3036.65533715207
merged,MERGED-Isite-L1S1-LL,beta_inc[3],0.607044055245681,0.183861946271286,1.00096740793061,4979.63662481686,2958.85813725014
merged,MERGED-Isite-L1S1-LL,beta_inc[4],0.40508897009691,0.279843304859828,1.0000564316664,5797.88490139236,2407.91217704223
merged,MERGED-Isite-L1S1-LL,beta_inc[5],0.0809735482462351,0.304093062670586,1.00031176242961,5409.85714166864,2794.56972794634
merged,MERGED-Isite-L1S1-LL,beta_inc[6],0.113419362392502,0.47568700923671,0.999846399044737,5209.69065422306,2869.0664008735
merged,MERGED-Isite-L1S1-LL,delta0,10.488658905748,1.22623219742153,1.00249051924857,2916.31535930649,2194.97497187979
merged,MERGED-Isite-L1S1-LL,gamma0,1.41068051828232,0.718119713947284,1.00152291249364,2906.61275605606,2508.37753290235
merged,MERGED-Isite-L1S1-LL,gamma_lat[1],0.032216312786041,0.512434648161012,1.0008971053584,3524.81908580974,2767.60287718662
merged,MERGED-Isite-L1S1-LL,gamma_lat[2],0.440952713775773,0.459076796257096,1.00262381311147,4453.10860701326,2628.52763807442
merged,MERGED-Isite-L1S1-LL,gamma_lat[3],-0.362405519495346,0.629292501755408,1.00015963104169,3737.90735029583,2739.49242154363
merged,MERGED-Isite-L1S1-LL,gamma_lat[4],1.12143295855264,0.526003779523785,1.00125189778306,4083.21468411383,3002.23502399223
merged,MERGED-Isite-L1S1-LL,psi_LL,0.285677671889819,0.128663863047071,0.999969336307886,3647.80880888683,3022.7575816013
merged,MERGED-Isite-L1S1-LN,beta_inc[1],0.430687977165361,0.129571451059841,1.00080275212259,5176.72512092412,2948.18414197714
merged,MERGED-Isite-L1S1-LN,beta_inc[2],0.88953812809472,0.174854286565855,1.00040582182456,4809.22159279764,2720.57185059078
merged,MERGED-Isite-L1S1-LN,beta_inc[3],0.603643834028462,0.189891175334738,1.00193537381518,4054.47868636671,2776.80661075799
merged,MERGED-Isite-L1S1-LN,beta_inc[4],0.401643659002911,0.283366336028545,1.00028244851563,4583.86784759861,3078.09850669962
merged,MERGED-Isite-L1S1-LN,beta_inc[5],0.0787714749907058,0.298375976298376,1.000998986927,4976.64014967533,2417.92884592084
merged,MERGED-Isite-L1S1-LN,beta_inc[6],0.11183665064098,0.466854864043934,1.00043635249471,4232.91321300824,2900.97183397915
merged,MERGED-Isite-L1S1-LN,delta0,10.4414881866345,1.19104606102602,0.999791643534217,2283.48571480608,2373.60639595106
merged,MERGED-Isite-L1S1-LN,gamma0,1.58514159451931,0.799461256710444,1.00070409499295,2153.54815424038,2547.84428596274
merged,MERGED-Isite-L1S1-LN,gamma_lat[1],0.134759428402269,0.542761479716415,1.00094826818454,3905.44063386414,2682.92468623479
merged,MERGED-Isite-L1S1-LN,gamma_lat[2],0.451974373143316,0.476339102069763,1.00376231298301,4266.12816091168,2852.90326075903
merged,MERGED-Isite-L1S1-LN,gamma_lat[3],-0.35100243681014,0.651829011988556,0.999965456274548,3907.79835613358,2867.28824838227
merged,MERGED-Isite-L1S1-LN,gamma_lat[4],1.12936552316119,0.526908092411588,1.00192924828365,4255.67951009909,2601.97906891793
merged,MERGED-Isite-L1S1-LN,log_sigma_LN,0.921867318580005,0.131235657269194,1.00072143905466,2231.26572970846,2517.02281929153
merged,MERGED-Isite-L1S1-W,beta_inc[1],0.430076789637266,0.131676841717802,0.999933640503727,5774.51638516664,2478.16962085848
merged,MERGED-Isite-L1S1-W,beta_inc[2],0.885619123043125,0.174672472986143,1.00141820926193,4482.08431420721,2942.20351558533
merged,MERGED-Isite-L1S1-W,beta_inc[3],0.604451722155194,0.193473318161325,1.00420019594615,6156.32758457684,2637.57278117335
merged,MERGED-Isite-L1S1-W,beta_inc[4],0.398220186265561,0.280155805180461,1.00166282521223,5592.66458474953,3330.79529857053
merged,MERGED-Isite-L1S1-W,beta_inc[5],0.0812988122337538,0.300970311413138,1.00202286652879,5282.46436772797,2878.50404256165
merged,MERGED-Isite-L1S1-W,beta_inc[6],0.100886082650475,0.481572135244814,1.00094117697925,5632.78607526582,2830.52947512446
merged,MERGED-Isite-L1S1-W,delta0,10.4324952231142,1.28575103948888,1.00039486263713,2851.06569311808,2363.9610206127
merged,MERGED-Isite-L1S1-W,gamma0,1.25333941994613,0.705586305207124,0.999821088589608,2584.03199833782,2467.2748723331
merged,MERGED-Isite-L1S1-W,gamma_lat[1],0.0226187745725381,0.508609301514854,1.00097890319335,3569.74652187997,3212.44679270133
merged,MERGED-Isite-L1S1-W,gamma_lat[2],0.423766093445528,0.440070852087254,1.00161248844845,4459.95320891781,2917.31328291031
merged,MERGED-Isite-L1S1-W,gamma_lat[3],-0.374032367445762,0.62812725292052,1.0012453503321,4169.31067857554,3010.8810173533
merged,MERGED-Isite-L1S1-W,gamma_lat[4],1.10253121914453,0.516969413759282,1.00024702421967,4000.18485371213,2881.30997190785
merged,MERGED-Isite-L1S1-W,rho_W,-0.377469454042468,0.132819262328967,1.00054801177758,4185.28119818233,2988.98796692311
