dataset,model_id,metric,horizon_year,mean__main,q025__main,q975__main,mean__wider_latency,q025__wider_latency,q975__wider_latency,delta_mean_wider_minus_main,prior_degenerate_flag__main,prior_tail_warning_flag__main,prior_degenerate_flag__wider_latency,prior_tail_warning_flag__wider_latency,prior_tail_warning_flag_any
merged,MERGED-L1S1-E,cohort_mean_risk,1,0.0103940948378453,2.58038643362165e-8,0.122053068775067,0.00681521751545709,2.14736887267673e-8,0.065673983017111,-0.0035788773223882093,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-E,cohort_mean_risk,2,0.012200443020894,4.3918076484423e-8,0.151426671965383,0.00781039012580864,4.2010139261856e-8,0.0776023650416868,-0.00439005289508536,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-E,cohort_mean_risk,5,0.0143395857824638,8.70935816145457e-8,0.160089012981417,0.00903124240879019,6.22943405428582e-8,0.086418501993912,-0.005308343373673611,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-E,cohort_mean_risk,10,0.0156697131258207,1.3631927503752301e-07,0.160183248293439,0.00983778853855389,7.98020331378978e-8,0.0964009084081949,-0.005831924587266809,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-E,cohort_mean_susceptible_probability,NA,0.0183011850178908,2.31118142827943e-7,0.212380242561153,0.0123167598705309,2.47781912147559e-7,0.122369526766784,-0.005984425147359902,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-E,cohort_median_susceptible_time,NA,21.1415731159814,0.00409401577615634,145.108993785983,430.900052640848,3.15364104494111e-4,2164.98520781845,409.75847952486663,FALSE,FALSE,FALSE,TRUE,TRUE
merged,MERGED-L1S1-LL,LNTF,NA,0.985248476400092,0.857821452444621,0.999999620525599,0.983907191758712,0.820111550340748,0.99999980171209,-0.0013412846413800583,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LL,cohort_mean_cure_probability,NA,0.985248476400092,0.857821452444621,0.999999620525599,0.983907191758712,0.820111550340748,0.99999980171209,-0.0013412846413800583,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LL,cohort_mean_risk,1,0.00749588573643592,3.5690968411209203e-9,0.0455241781130493,0.00819045962679991,3.73862476176645e-13,0.0625239818924334,6.945738903639895e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LL,cohort_mean_risk,2,0.00865712207621109,1.73834471958501e-8,0.0558140796999249,0.00885888702674,5.0265837039783e-11,0.0677780893109491,2.017649505289109e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LL,cohort_mean_risk,5,0.0099150415675503,8.58465014760156e-8,0.0594925679183007,0.00991828555144281,1.20881791368907e-8,0.0952041875722292,3.2439838925108627e-6,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LL,cohort_mean_risk,10,0.0108084130494093,1.78227518809962e-7,0.0691915216851199,0.01132590596908,3.3657886947701e-8,0.098050021182525,5.174929196706986e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LL,cohort_mean_susceptible_probability,NA,0.0147515235999076,3.79474400620086e-7,0.142178547555379,0.0160928082412878,1.98287910937783e-7,0.179888449659253,0.0013412846413801988,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LL,cohort_median_susceptible_time,NA,18.8400444298934,0.00555336742097602,171.450214193142,1974.27715892443,1.35234989253148e-4,4264.84349241315,1955.4371144945367,FALSE,FALSE,FALSE,TRUE,TRUE
merged,MERGED-L1S1-LN,LNTF,NA,0.984853183410706,0.886310027161678,0.999999571194545,0.985337321265519,0.892649225725655,0.999999768639423,4.8413785481293825e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LN,cohort_mean_cure_probability,NA,0.984853183410706,0.886310027161678,0.999999571194545,0.985337321265519,0.892649225725655,0.999999768639423,4.8413785481293825e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LN,cohort_mean_risk,1,0.00549280019073879,5.88817586715726e-15,0.0424529834054888,0.00607471529913597,8.132807404625321e-17,0.0350037315897824,5.819151083971798e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LN,cohort_mean_risk,2,0.00668492774026153,1.03747889308397e-11,0.0600168839518154,0.00668037176189249,1.66342766533056e-16,0.0441037125627989,-4.555978369040134e-6,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LN,cohort_mean_risk,5,0.00830489305969623,5.344957191814371e-9,0.071134251539737,0.00740379776644805,1.82068101053605e-15,0.056354437802888,-9.010952932481794e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LN,cohort_mean_risk,10,0.00945310040118765,3.02345368071662e-8,0.0745773146792325,0.00795436891405641,5.5767307650489205e-15,0.0567105525936496,-0.0014987314871312395,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LN,cohort_mean_susceptible_probability,NA,0.0151468165892941,4.28805452553378e-7,0.113689972838324,0.0146626787344811,2.31360575532108e-7,0.107350774274344,-4.841378548130007e-4,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-LN,cohort_median_susceptible_time,NA,74.5802967114026,0.00752485789166493,187.841007864364,651.825704783365,3.17265841174419e-4,4398.59233104109,577.2454080719624,FALSE,FALSE,FALSE,TRUE,TRUE
merged,MERGED-L1S1-W,LNTF,NA,0.986385563463339,0.86755027940075,0.999999687731424,0.98745952476523,0.881483009139303,0.999999702239994,0.0010739613018909688,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-W,cohort_mean_cure_probability,NA,0.986385563463339,0.86755027940075,0.999999687731424,0.98745952476523,0.881483009139303,0.999999702239994,0.0010739613018909688,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-W,cohort_mean_risk,1,0.0069888303104311,1.01243290999854e-8,0.0490770298848715,0.00567820488441331,6.68242920709948e-14,0.0462461874588214,-0.0013106254260177898,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-W,cohort_mean_risk,2,0.00819050745647265,3.48493009515521e-8,0.0544150500569391,0.00656089417908315,3.1620925131919198e-12,0.0552592390105613,-0.0016296132773894996,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-W,cohort_mean_risk,5,0.00969411530032276,9.05415590144302e-8,0.0726495323124698,0.00750545378744764,1.24028404859878e-10,0.0619019124575177,-0.0021886615128751197,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-W,cohort_mean_risk,10,0.0106479603466505,1.48971265086515e-7,0.0868134101363409,0.00821039661015898,2.1871423470454902e-9,0.0646231630808534,-0.002437563736491519,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-W,cohort_mean_susceptible_probability,NA,0.0136144365366606,3.12268575699794e-7,0.132449720599251,0.0125404752347702,2.97760004650747e-7,0.118516990860696,-0.0010739613018903998,FALSE,FALSE,FALSE,FALSE,FALSE
merged,MERGED-L1S1-W,cohort_median_susceptible_time,NA,277.063739985036,0.0031267605769832,299.006035648588,498.48333317742,5.94242223975861e-4,3775.68304158628,221.41959319238396,FALSE,TRUE,FALSE,TRUE,TRUE
PNU,PNU-L0-E,LNTF,NA,0.976652632003048,0.681851166400781,0.999999862576895,0.98474229497165,0.812467446655362,0.999999838475215,0.00808966296860203,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-E,cohort_mean_cure_probability,NA,0.976652632003048,0.681851166400781,0.999999862576895,0.98474229497165,0.812467446655362,0.999999838475215,0.00808966296860203,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-E,cohort_mean_risk,1,0.0116249411692423,1.63357738680283e-8,0.0848886319986137,0.00511602511734481,1.66848101846471e-8,0.0479501126962383,-0.006508916051897491,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-E,cohort_mean_risk,2,0.0134065572925361,3.16603940510461e-8,0.118886008236309,0.00618829852350606,2.5172285956848e-8,0.0613005672377403,-0.007218258769030041,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-E,cohort_mean_risk,5,0.0155155936754938,6.26120754659843e-8,0.194602281815447,0.00758152766871936,5.05901667997906e-8,0.063605014775939,-0.007934066006774439,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-E,cohort_mean_risk,10,0.016897495439856,1.05301149139923e-7,0.219933953796865,0.00854173353713431,6.11284216047972e-8,0.071153628615142,-0.00835576190272169,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-E,cohort_mean_susceptible_probability,NA,0.0233473679969522,1.37423105349897e-7,0.318148833599219,0.0152577050283496,1.61524785690309e-7,0.187532553344638,-0.008089662968602598,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-E,cohort_median_susceptible_time,NA,36.8502306989028,0.00675197937999597,302.636782886333,271.390876597796,8.46882433733828e-4,1030.77232106258,234.54064589889322,FALSE,TRUE,FALSE,TRUE,TRUE
PNU,PNU-L0-LL,LNTF,NA,0.98454547107731,0.889515083903291,0.999999566920496,0.985839009340458,0.86914717086844,0.999999793826167,0.0012935382631479309,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LL,cohort_mean_cure_probability,NA,0.98454547107731,0.889515083903291,0.999999566920496,0.985839009340458,0.86914717086844,0.999999793826167,0.0012935382631479309,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LL,cohort_mean_risk,1,0.0096962060744846,4.82151787785225e-9,0.0657342620466236,0.00766140306947374,1.1711979637147799e-12,0.0710878886318082,-0.0020348030050108597,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LL,cohort_mean_risk,2,0.0106760806460686,1.41002477604854e-8,0.0754396038856288,0.00831322884688424,2.3294530964662e-11,0.073607506928936,-0.00236285179918436,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LL,cohort_mean_risk,5,0.0118189961925166,5.14959904084016e-8,0.0870912061671003,0.00913394846677027,7.03016456006357e-10,0.0777611582921741,-0.0026850477257463305,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LL,cohort_mean_risk,10,0.012635274447303,1.09537813656355e-7,0.108059514367822,0.00960920771259987,3.736533259910581e-9,0.0822308616987916,-0.003026066734703131,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LL,cohort_mean_susceptible_probability,NA,0.0154545289226897,4.33079503767269e-7,0.110484916096709,0.0141609906595417,2.06173833466936e-7,0.13085282913156,-0.0012935382631479985,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LL,cohort_median_susceptible_time,NA,23.7448258865925,0.0064988256918229,131.669708551898,444.600202980693,6.53165721148479e-4,1238.24014365549,420.8553770941005,FALSE,FALSE,FALSE,TRUE,TRUE
PNU,PNU-L0-LN,LNTF,NA,0.985423702569245,0.856781798067095,0.99999972849982,0.98191387401638,0.843166095577374,0.99999976504659,-0.0035098285528650797,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LN,cohort_mean_cure_probability,NA,0.985423702569245,0.856781798067095,0.99999972849982,0.98191387401638,0.843166095577374,0.99999976504659,-0.0035098285528650797,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LN,cohort_mean_risk,1,0.00668604028186708,5.1474770947748e-15,0.0566469384289183,0.0066295788652637,1.3672190951402401e-17,0.0586718023161423,-5.64614166033801e-5,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LN,cohort_mean_risk,2,0.00838847336144799,1.07802552892675e-13,0.0689909422715548,0.00754930457842003,6.712737361853961e-17,0.0639195237109003,-8.391687830279597e-4,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LN,cohort_mean_risk,5,0.010297900788056,6.72787885844959e-10,0.0814289344034552,0.00900820494325659,7.88263487405272e-15,0.0789429401414901,-0.0012896958447994097,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LN,cohort_mean_risk,10,0.0115719205084204,2.50062930931036e-8,0.09702612349156,0.0105275669874116,2.15898667256777e-10,0.0930465110670134,-0.0010443535210088,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LN,cohort_mean_susceptible_probability,NA,0.0145762974307551,2.71500179967893e-7,0.143218201932904,0.0180861259836199,2.34953409635768e-7,0.156833904422626,0.0035098285528647986,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-LN,cohort_median_susceptible_time,NA,17.9889368150723,0.00829023167261166,90.2994863136512,284.334897777312,0.00115410829161053,1028.99105641102,266.3459609622397,FALSE,FALSE,FALSE,TRUE,TRUE
PNU,PNU-L0-W,LNTF,NA,0.975081226597452,0.683136116771282,0.999999467982329,0.990253271156658,0.917577991998496,0.999999599945551,0.015172044559205955,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-W,cohort_mean_cure_probability,NA,0.975081226597452,0.683136116771282,0.999999467982329,0.990253271156658,0.917577991998496,0.999999599945551,0.015172044559205955,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-W,cohort_mean_risk,1,0.014669262419423,4.639529150626311e-9,0.155025915140505,0.00481505545621085,2.5429863975895602e-14,0.0351848001629897,-0.00985420696321215,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-W,cohort_mean_risk,2,0.01705593493517,2.1176148022246e-8,0.183253273919356,0.00569865689040947,8.01705307079065e-13,0.0443402972909206,-0.011357278044760529,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-W,cohort_mean_risk,5,0.0195146419685564,8.66427965082698e-8,0.219223201488296,0.00671101929681481,2.8409245172383298e-11,0.0484343844932045,-0.01280362267174159,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-W,cohort_mean_risk,10,0.0208058066413502,1.40562955584892e-7,0.235973226418437,0.00727464925820254,1.15566294409634e-9,0.0501778490424773,-0.013531157383147661,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-W,cohort_mean_susceptible_probability,NA,0.0249187734025481,5.3201767118631e-7,0.316863883228718,0.00974672884334177,4.0005444935442e-7,0.0824220080015037,-0.015172044559206331,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L0-W,cohort_median_susceptible_time,NA,31.2501735165307,0.0111509063185483,170.512131209589,124.136240587811,7.61715883001776e-4,741.319909104909,92.88606707128031,FALSE,FALSE,FALSE,TRUE,TRUE
PNU,PNU-L1-E,LNTF,NA,0.986944158296275,0.899404209996469,0.999999836494434,0.985004395510794,0.854752912768007,0.999999687027521,-0.001939762785481025,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-E,cohort_mean_cure_probability,NA,0.986944158296275,0.899404209996469,0.999999836494434,0.985004395510794,0.854752912768007,0.999999687027521,-0.001939762785481025,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-E,cohort_mean_risk,1,0.00610534215001616,3.7309087813425e-8,0.0553283438792991,0.00868091449563739,1.67776043732867e-8,0.0830537746292841,0.0025755723456212304,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-E,cohort_mean_risk,2,0.00786847010868244,6.03777061985999e-8,0.07763248996622,0.00957827402595795,3.17612527559731e-8,0.100772710438853,0.00170980391727551,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-E,cohort_mean_risk,5,0.00995838982637698,9.074314908046e-8,0.0897900849422687,0.0107466039874199,5.3243982662173e-8,0.100772712178879,7.882141610429192e-4,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-E,cohort_mean_risk,10,0.0110421508339208,1.1178603993984e-7,0.0898268664912459,0.0116103277976528,5.3243982662173e-8,0.109846156590859,5.681769637320006e-4,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-E,cohort_mean_susceptible_probability,NA,0.0130558417037249,1.63505565465402e-7,0.100595790003531,0.0149956044892065,3.12972478481852e-7,0.145247087231993,0.0019397627854815993,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-E,cohort_median_susceptible_time,NA,15.1273941868341,0.00762096486328967,101.915674073951,455.81608850542,0.00114635832555874,1830.66217974651,440.6886943185859,FALSE,FALSE,FALSE,TRUE,TRUE
PNU,PNU-L1-LL,LNTF,NA,0.985950521544521,0.865541356098367,0.999999697411083,0.982695486022162,0.834285165250468,0.999999648778946,-0.003255035522359062,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LL,cohort_mean_cure_probability,NA,0.985950521544521,0.865541356098367,0.999999697411083,0.982695486022162,0.834285165250468,0.999999648778946,-0.003255035522359062,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LL,cohort_mean_risk,1,0.00707050240579779,1.04922548229424e-8,0.0694218375494221,0.00961316958821588,4.88143476257758e-15,0.102667576037799,0.0025426671824180904,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LL,cohort_mean_risk,2,0.00812934981299075,2.61358505691554e-8,0.0854676848028749,0.0105975526653483,7.20997027513369e-13,0.118667377083779,0.00246820285235755,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LL,cohort_mean_risk,5,0.00939026820238789,9.96386975432687e-8,0.106317906808816,0.0117519691292367,1.04815017313668e-10,0.124606856676235,0.002361700926848811,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LL,cohort_mean_risk,10,0.0101599618248327,1.8066194128207e-7,0.114152896850528,0.0125400316039793,1.7997432349467e-9,0.130180519706432,0.0023800697791466,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LL,cohort_mean_susceptible_probability,NA,0.0140494784554791,3.02588917745731e-7,0.134458643901632,0.0173045139778381,3.51221054578395e-7,0.165714834749532,0.0032550355223589997,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LL,cohort_median_susceptible_time,NA,12.2235718783544,0.00785699502984469,135.620129393093,1220.20343051637,9.98775940092696e-4,1842.89064705705,1207.9798586380155,FALSE,FALSE,FALSE,TRUE,TRUE
PNU,PNU-L1-LN,LNTF,NA,0.982075119245356,0.829214198463762,0.99999976662924706,0.988373008047293,0.911516776947211,0.999999758706285,0.006297888801937046,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LN,cohort_mean_cure_probability,NA,0.982075119245356,0.829214198463762,0.99999976662924706,0.988373008047293,0.911516776947211,0.999999758706285,0.006297888801937046,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LN,cohort_mean_risk,1,0.00710407870993707,7.219533612909701e-16,0.066296174293834,0.00546348976138731,1.45973768052567e-16,0.0346218110183592,-0.0016405889485497597,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LN,cohort_mean_risk,2,0.00924866434962135,3.0073731570889103e-14,0.0971776224530368,0.00653442093010449,2.85831029626875e-16,0.0401662712022464,-0.0027142434195168595,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LN,cohort_mean_risk,5,0.0119632197030806,8.51827777039575e-11,0.129479360141911,0.00795302623036792,2.2418435420814e-14,0.0471380259547011,-0.00401019347271268,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LN,cohort_mean_risk,10,0.0134910265700367,6.3311792174118605e-9,0.139198621851904,0.00895986026730969,1.16513905982177e-9,0.0485427786160825,-0.00453116630272701,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LN,cohort_mean_susceptible_probability,NA,0.0179248807546442,2.33370753234503e-7,0.170785801536237,0.0116269919527069,2.41293715579712e-7,0.088483223052788,-0.006297888801937299,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-LN,cohort_median_susceptible_time,NA,37.0853974215365,0.00462734557700658,270.154841660075,536.977274256286,8.4938005728395e-4,940.526374725725,499.8918768347495,FALSE,TRUE,FALSE,TRUE,TRUE
PNU,PNU-L1-W,LNTF,NA,0.985743455501665,0.827233767312776,0.999999820704111,0.980307529282479,0.786167001538232,0.999999782778816,-0.0054359262191859825,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-W,cohort_mean_cure_probability,NA,0.985743455501665,0.827233767312776,0.999999820704111,0.980307529282479,0.786167001538232,0.999999782778816,-0.0054359262191859825,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-W,cohort_mean_risk,1,0.00696467334340978,2.57792177573959e-10,0.0663591031989246,0.0105550530813544,2.23407270049802e-12,0.067891016582645,0.0035903797379446207,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-W,cohort_mean_risk,2,0.00819995171405563,2.06205076599244e-9,0.0786927595489863,0.011942060075655,2.27012281246771e-10,0.072016260436575,0.003742108361599371,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-W,cohort_mean_risk,5,0.00980985330092205,1.46131742538426e-8,0.112413824717066,0.0134950705366535,3.0076182893470204e-9,0.0881643660438368,0.003685217235731451,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-W,cohort_mean_risk,10,0.0108560369934346,3.68113445272285e-8,0.1304124138817,0.0143839703192962,2.03738050753803e-8,0.11145742360668,0.0035279333258616003,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-W,cohort_mean_susceptible_probability,NA,0.0142565444983346,1.79295889894257e-7,0.172766232687222,0.0196924707175213,2.17221183174559e-7,0.213832998461767,0.005435926219186699,FALSE,FALSE,FALSE,FALSE,FALSE
PNU,PNU-L1-W,cohort_median_susceptible_time,NA,33.8380983603693,0.00691994965818675,170.570341131733,259.968521365568,0.00143198886337713,799.182032455837,226.13042300519868,FALSE,FALSE,FALSE,TRUE,TRUE
SNU,SNU-L0-E,LNTF,NA,0.982502188613723,0.789793284022322,0.999999799166987,0.987635500749302,0.882299225671187,0.999999716606286,0.0051333121355789935,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-E,cohort_mean_cure_probability,NA,0.982502188613723,0.789793284022322,0.999999799166987,0.987635500749302,0.882299225671187,0.999999716606286,0.0051333121355789935,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-E,cohort_mean_risk,1,0.0110746450823803,1.60962229248454e-8,0.135708182500446,0.00595069748055003,1.8268017404237e-8,0.0436861612596282,-0.00512394760183027,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-E,cohort_mean_risk,2,0.0128156522345199,3.13154436493691e-8,0.173492440937178,0.0068123204630141,3.29935847416823e-8,0.0482925781324635,-0.0060033317715058,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-E,cohort_mean_risk,5,0.0145727211709279,7.20491284346932e-8,0.196814381108078,0.00790148256732805,5.9490248120488e-8,0.0585784484791325,-0.00667123860359985,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-E,cohort_mean_risk,10,0.0153955866652673,1.13848718230534e-7,0.200451347425925,0.00862268930387229,9.96032997747867e-8,0.0663469129233849,-0.006772897361395011,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-E,cohort_mean_susceptible_probability,NA,0.0174978113862773,2.00833013384287e-7,0.210206715977678,0.0123644992506984,2.83393713758302e-7,0.117700774328813,-0.0051333121355789,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-E,cohort_median_susceptible_time,NA,25.4378880825595,0.00531344252525335,223.899823089709,411.468364348263,0.00159480079353346,1683.92290464787,386.0304762657035,FALSE,TRUE,FALSE,TRUE,TRUE
SNU,SNU-L0-LL,LNTF,NA,0.984683355044191,0.817896843276447,0.999999798409609,0.986978837741956,0.834049645702597,0.999999738199518,0.0022954826977650278,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LL,cohort_mean_cure_probability,NA,0.984683355044191,0.817896843276447,0.999999798409609,0.986978837741956,0.834049645702597,0.999999738199518,0.0022954826977650278,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LL,cohort_mean_risk,1,0.00756932369053867,5.66342011668907e-10,0.0700508454199808,0.00690653141009239,4.99543818436822e-12,0.0596139095992564,-6.627922804462796e-4,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LL,cohort_mean_risk,2,0.00873458993004161,1.6294876005275801e-9,0.0788569108075315,0.00761419601085438,3.08395612466009e-11,0.0822778912428256,-0.0011203939191872306,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LL,cohort_mean_risk,5,0.0103059054600419,1.24647886062892e-8,0.103308976020682,0.00887695363492288,6.33410908352634e-10,0.0950290886420659,-0.0014289518251190195,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LL,cohort_mean_risk,10,0.0114233507819721,1.92679030022602e-8,0.117074222643788,0.00954376863308776,3.1421065167471303e-9,0.0997939404892965,-0.00187958214888434,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LL,cohort_mean_susceptible_probability,NA,0.0153166449558085,2.01590391968636e-7,0.182103156723552,0.013021162258044,2.61800482178331e-7,0.165950354297404,-0.0022954826977645004,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LL,cohort_median_susceptible_time,NA,44.4628789989723,0.00359236812742997,142.561553345913,2146.91309210375,7.50602113595955e-4,2308.8527833338,2102.4502131047775,FALSE,FALSE,FALSE,TRUE,TRUE
SNU,SNU-L0-LN,LNTF,NA,0.979596219203763,0.817573336847627,0.999999767737532,0.98739095800772,0.86425273087432,0.999999731922446,0.00779473880395698,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LN,cohort_mean_cure_probability,NA,0.979596219203763,0.817573336847627,0.999999767737532,0.98739095800772,0.86425273087432,0.999999731922446,0.00779473880395698,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LN,cohort_mean_risk,1,0.0122956017143971,5.28749987170299e-14,0.107160070431657,0.00529705579347838,1.90285821287918e-17,0.0667247501037074,-0.00699854592091872,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LN,cohort_mean_risk,2,0.013926228998484,5.53743758739251e-10,0.125437417417281,0.00586033534860701,1.40485913500645e-16,0.0724691060957258,-0.00806589364987699,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LN,cohort_mean_risk,5,0.0156284374598506,1.30239147015921e-8,0.139113948241289,0.00661952153211765,8.55751100323423e-15,0.08334191216275,-0.00900891592773295,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LN,cohort_mean_risk,10,0.0167069246116025,6.33533735275678e-8,0.154068326833796,0.00737657590232055,5.1285751820553805e-14,0.0902708387043938,-0.00933034870928195,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LN,cohort_mean_susceptible_probability,NA,0.0204037807962374,2.32262465858076e-7,0.182426663152373,0.0126090419922802,2.68077554855088e-7,0.135747269125681,-0.007794738803957198,FALSE,FALSE,FALSE,FALSE,FALSE
SNU,SNU-L0-LN,cohort_median_susceptible_time,NA,16.296116987521,0.00600028044941378,129.158087714276,184.964522216814,7.49489822242324e-4,1369.10766326054,168.668405229293,FALSE,FALSE,FALSE,TRUE,TRUE
SNU,SNU-L0-W,LNTF,NA,0.990279887349496,0.899639024978057,0.999999502014208,0.990474184738434,0.894298079987723,0.999999807740544,1.9429738893794735e-4,FALSE,FALSE,FALSE,FALSE,FALSE
