dataset,formula_variant,site_branch,interaction_branch,model_id,matched_nocure_model_id,horizon_year,n_subject,mean_delta_risk_nc_minus_cure,median_delta_risk_nc_minus_cure,q25_delta_risk_nc_minus_cure,q75_delta_risk_nc_minus_cure,horizon_support,boot_n_success_delta,boot_success_rate_delta,mean_delta_risk_ci_lower,mean_delta_risk_ci_upper,stage6_join_key,stage6__dataset_key,stage6__source_dataset,stage6__analysis_variant,stage6__final_decision_flag,stage6__carry_forward_stage7,stage6__carry_forward_stage8,stage6__screening_repeated_in_stage8,stage6__presence_evidence_label,stage6__followup_evidence_label,stage6__screening_note,stage6_flag_joined
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_lnorm,nocure_lnorm,10,262,0.00694958581985004,0.00485397758755051,-0.01351624328833908,0.02514728532825266,projection,1000,1,-6.278225612124681e-4,0.07571716785267635,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,nocure_weibull,1,262,-0.00188571981696056,-6.749971698733481e-4,-0.00562805266060212,0.00168930741797296,primary_supported,1000,1,-0.01716154596904133,0.0036931968695364,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,nocure_weibull,2,262,-0.00185554207793893,-4.711375036717813e-4,-0.00784984719964262,0.0034192373424059,primary_supported,1000,1,-0.01542574454183553,0.01038429185425922,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,nocure_weibull,3,262,-2.009522535176066e-4,0.00107369055146561,-0.00872852466371265,0.00564479701709624,secondary,1000,1,-0.00996934068318365,0.02294534799914501,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,nocure_weibull,4,262,0.00243072332135905,0.00317819945275982,-0.00798508068374243,0.00891192716012462,secondary,1000,1,-0.00444310394947349,0.03551158230869485,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,nocure_weibull,5,262,0.00568344504017431,0.00574124892892197,-0.00823397279809443,0.01289734660241762,secondary,1000,1,-3.9007290150144954e-4,0.05175681376872858,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,nocure_weibull,6,262,0.009341270637463,0.00834944546091992,-0.0084757387075279,0.01737914536306725,projection,1000,1,7.206745638768247e-7,0.06932097844862967,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,nocure_weibull,7,262,0.01326471314465515,0.01189018268756919,-0.0086914941592357,0.02147463509411257,projection,1000,1,1.858314556450662e-6,0.08401063882778131,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,nocure_weibull,8,262,0.01735973949993678,0.01609999623319202,-0.00844078274969981,0.02633406931056384,projection,1000,1,4.300551167769366e-6,0.10078119296538632,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,nocure_weibull,9,262,0.0215609986522418,0.01926383198862491,-0.00715295362414589,0.03154121262778453,projection,1000,1,1.487073361521233e-5,0.11750650490542593,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_siteadjusted,site_adjusted,no_age_sex_interaction,cure_weibull,nocure_weibull,10,262,0.02582204562940359,0.02139193839445458,-0.00767052429449385,0.0368350134137321,projection,1000,1,1.6313409682400266e-5,0.13411117760843877,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_coxlatency,nocure_coxph,1,262,7.744609350501062e-4,0.00696442180295853,-0.00801325985685136,0.00805732566735978,primary_supported,1000,1,-0.00296949338910609,0.00512738189238165,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_coxlatency,nocure_coxph,2,262,0.00140863423963969,0.00774981866239943,-0.00994099511246271,0.00947371238894476,primary_supported,1000,1,-0.00378370342414025,0.00826754163514454,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_coxlatency,nocure_coxph,3,262,0.00172262116658657,0.00585702759575135,-0.00796892675484375,0.00733064165095503,secondary,1000,1,-0.00435244106943342,0.00956304696338007,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_coxlatency,nocure_coxph,4,262,0.00235290520531322,0.00541139180214311,-0.00620997709616397,0.00658384328379882,secondary,1000,1,-0.00461166117687052,0.01140036867076945,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_coxlatency,nocure_coxph,5,262,0.00329857243638792,0.00355057058930508,7.631713732972889e-4,0.0041092692096879,secondary,1000,1,-0.00459904794565011,0.01461263730877877,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_coxlatency,nocure_coxph,6,262,0.00355723887557864,-0.00182972407751053,-0.00277807414566624,0.00433130925394001,projection,1000,1,-0.01446107969628188,0.02040452869988069,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_coxlatency,nocure_coxph,7,262,0.00355723887557864,-0.00182972407751053,-0.00277807414566624,0.00433130925394001,projection,1000,1,-0.01446107969628188,0.02040452869988069,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_coxlatency,nocure_coxph,8,262,-0.01952869843617104,-0.0421352940703929,-0.06974002379869337,0.02754221390701766,projection,1000,1,-0.1084925971189292,0.00896251081889036,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_coxlatency,nocure_coxph,9,262,-0.01952869843617104,-0.0421352940703929,-0.06974002379869337,0.02754221390701766,projection,1000,1,-0.1084925971189292,0.00605644827221771,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_coxlatency,nocure_coxph,10,262,-0.01952869843617104,-0.0421352940703929,-0.06974002379869337,0.02754221390701766,projection,1000,1,-0.1084925971189292,0.00605644827221771,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_exp,nocure_exp,1,262,-0.03190749066883355,-0.02846084718379582,-0.03929175420802636,-0.01986896561282167,primary_supported,1000,1,-0.05676218991349662,-0.01111186226000601,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_exp,nocure_exp,2,262,-0.03780451407201638,-0.03591365699156873,-0.04776940609929694,-0.02678967176436039,primary_supported,1000,1,-0.06127950128357953,-0.01261097977986151,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_exp,nocure_exp,3,262,-0.02805550216271259,-0.02644844528159967,-0.03732232059603394,-0.02382561955583093,secondary,1000,1,-0.04135470300286105,-0.00470233440563962,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_exp,nocure_exp,4,262,-0.00886460287147082,-0.0140442527609762,-0.01432592087362222,-0.00923008644293776,secondary,1000,1,-0.0161948882812208,0.01122005745173139,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_exp,nocure_exp,5,262,0.01589771758484508,0.00464109373715809,2.0930511856459555e-4,0.01870551090739106,secondary,1000,1,0.00409694194902474,0.03774232473334302,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_exp,nocure_exp,6,262,0.04375325022611398,0.03044937012770698,0.01881467852051185,0.05310846481257936,projection,1000,1,0.01792010205063154,0.07247700827053258,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_exp,nocure_exp,7,262,0.07309176592376924,0.0584142818742161,0.04064145506453859,0.0878471982451818,projection,1000,1,0.03184692767975744,0.11072631989170192,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_exp,nocure_exp,8,262,0.1028610396332494,0.08758539199659021,0.0634152695655241,0.1233526379255839,projection,1000,1,0.04641650759186439,0.1471101858291022,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_exp,nocure_exp,9,262,0.13237535353159732,0.11782325685811784,0.08719757345278722,0.15813889160264383,projection,1000,1,0.05992881614254306,0.18124383179012213,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_exp,nocure_exp,10,262,0.1611933676270175,0.14670899765380846,0.11135957131381129,0.19125730949583253,projection,1000,1,0.0722937082089678,0.2142858567567835,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_llogis,nocure_llogis,1,262,-7.489691763240631e-4,0.00308544198811883,-0.00862927142609834,0.00366308414505875,primary_supported,1000,1,-0.01744555924791511,0.00184576686183166,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_llogis,nocure_llogis,2,262,-5.601806780792518e-4,0.00163744665824872,-0.00523714207394027,0.00278290254596758,primary_supported,1000,1,-0.02083603169480428,0.00423475775737403,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_llogis,nocure_llogis,3,262,4.590125662737988e-4,5.43466540407822e-4,-0.00385854519318781,0.00160944546961688,secondary,1000,1,-0.01504234070084837,0.00754128640763213,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_llogis,nocure_llogis,4,262,0.00184855337565868,-3.574581235119556e-4,-0.00359337917226307,8.865062074842056e-4,secondary,1000,1,-0.00735649818852669,0.01109632886562177,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_llogis,nocure_llogis,5,262,0.00340965147442769,-0.00142879057012995,-0.00415926605188554,8.286449576086485e-4,secondary,1000,1,-0.00263461983995393,0.01546399399951099,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_llogis,nocure_llogis,6,262,0.00504409434892831,-0.002583070605224,-0.00477560688700262,0.0059118070090815,projection,1000,1,-0.00158065549544463,0.02314520589551999,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_llogis,nocure_llogis,7,262,0.006699382993263,-0.00361013972575757,-0.00549708904532794,0.011520498704807,projection,1000,1,-0.00122896029872628,0.03452443446453696,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_llogis,nocure_llogis,8,262,0.00834616187670967,-0.00465700800518831,-0.00673786290902678,0.01713821690836661,projection,1000,1,-6.826247973870045e-4,0.0466007677441911,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_llogis,nocure_llogis,9,262,0.00996768548452849,-0.00571181060018449,-0.00788265643367858,0.02269235231726316,projection,1000,1,-8.646770796651661e-5,0.05804088401633884,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_llogis,nocure_llogis,10,262,0.01155444514502575,-0.00669920837501858,-0.00893953578819933,0.02814001842814167,projection,1000,1,6.655729110301638e-7,0.06894911994915452,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_lnorm,nocure_lnorm,1,262,-2.0932378279124448e-4,0.00112528251358273,-0.0030075516327227,0.00181777459505835,primary_supported,1000,1,-0.01538439424255343,0.00234652692786669,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_lnorm,nocure_lnorm,2,262,8.262921080372296e-5,1.0287779429757338e-4,-0.00161177072192214,7.183075901578129e-4,primary_supported,1000,1,-0.01568875804320615,0.00488571423301912,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_lnorm,nocure_lnorm,3,262,5.401526888965262e-4,-6.394039597523715e-4,-0.00185683558555571,4.207866340096844e-4,secondary,1000,1,-0.01069651740780308,0.00732522252928196,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_lnorm,nocure_lnorm,4,262,0.00105172606706189,-0.00150858870950276,-0.00246978355147228,0.00300742422556452,secondary,1000,1,-0.00523542149682618,0.00964317282858076,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_lnorm,nocure_lnorm,5,262,0.00157936572276811,-0.00244917800191346,-0.00350106633665331,0.00578203535918453,secondary,1000,1,-0.00341597298210596,0.0118308612621367,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_lnorm,nocure_lnorm,6,262,0.00210714528299366,-0.00329246907134006,-0.0044126626798244,0.00843221849181985,projection,1000,1,-0.00303317489412912,0.01685436267777379,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_lnorm,nocure_lnorm,7,262,0.00262771488865594,-0.00405356168998927,-0.00522629111079772,0.01095356290901281,projection,1000,1,-0.00244211778818698,0.02367401545192934,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_lnorm,nocure_lnorm,8,262,0.0031375820958789,-0.00474505372372102,-0.00595873793770365,0.01335129268874957,projection,1000,1,-0.0022415678108609,0.03175595500657936,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_lnorm,nocure_lnorm,9,262,0.00363515400740249,-0.00537714774285441,-0.00662301059712408,0.01563372894668346,projection,1000,1,-0.00176014403146208,0.03967077878904458,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_lnorm,nocure_lnorm,10,262,0.00411982845244546,-0.00595809001544156,-0.00722931632859455,0.01780982717410381,projection,1000,1,-0.00148893991095988,0.04698819806476725,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_weibull,nocure_weibull,1,262,-0.00380062936275318,9.436600303260324e-4,-0.01140959886984727,0.00199836958989221,primary_supported,1000,1,-0.01511677007788405,0.00107856563066812,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_weibull,nocure_weibull,2,262,-0.00646082157580632,-0.00239408744604285,-0.01522481558215305,-9.989876901574102e-4,primary_supported,1000,1,-0.02464300496984418,0.00219431120924231,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_weibull,nocure_weibull,3,262,-0.00566096815394996,-0.00356142449647589,-0.01233272006459937,-0.00273963819099296,secondary,1000,1,-0.02297982760118837,0.00506843940667484,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_weibull,nocure_weibull,4,262,-0.00262560506138154,-0.0034443970191047,-0.00362734458162761,-0.00295980165461268,secondary,1000,1,-0.01455544805253397,0.00921098056849781,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_weibull,nocure_weibull,5,262,0.00191353845080605,-0.00263319286934776,-0.00312589902846363,0.00121235689742962,secondary,1000,1,-0.00396210417108768,0.01486786973554464,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_weibull,nocure_weibull,6,262,0.00749103672444577,5.416463692928253e-4,-0.00200327865313762,0.00898108251056795,projection,1000,1,-0.00127744065924002,0.02385086615612641,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_weibull,nocure_weibull,7,262,0.01379434247509308,0.00532661982689214,-2.1285246324051488e-4,0.01909194316903928,projection,1000,1,-2.7505306560469815e-6,0.03914926427515296,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_weibull,nocure_weibull,8,262,0.0206050637802671,0.00984397358096572,0.00213449741489796,0.02893116433851023,projection,1000,1,6.834091936050676e-6,0.05813842107060089,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_weibull,nocure_weibull,9,262,0.02776605152655503,0.01489637206965222,0.00494783551145383,0.03986851847478837,projection,1000,1,2.6144472774118963e-4,0.07668150511520232,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,cure_weibull,nocure_weibull,10,262,0.03516169847293341,0.02036992917578839,0.00815198016595217,0.05105874161889065,projection,1000,1,3.8264445368072126e-4,0.09434996152228994,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,nocure_coxph,1,262,0.00220362862424739,0.00482104635580554,-0.00371824180732716,0.00600378677782401,primary_supported,1000,1,-0.00714810520328968,0.01087352943968117,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,nocure_coxph,2,262,0.00563221776822428,0.00432430623654306,-0.00565727174053015,0.00631077707803218,primary_supported,1000,1,-0.00346811701915115,0.01918504451312766,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,nocure_coxph,3,262,0.01571597619720217,0.00366286858351688,-0.00747542958468325,0.00627221998041435,secondary,1000,1,0.00170552199984629,0.04209782084937222,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,nocure_coxph,4,262,0.0199175292708417,0.0036197487421547,-0.00581203143748362,0.00630312889553427,secondary,1000,1,0.00310293600943528,0.04964706958498369,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,nocure_coxph,5,262,0.02790544290253601,0.00250029635332416,-0.00223637468973264,0.0053047740395978,secondary,1000,1,0.00523137021451561,0.06208074346049035,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,nocure_coxph,6,262,0.03671758118522349,-0.00137382616183018,-0.00307298904405126,0.00521518799823855,projection,1000,1,0.00525824818469763,0.0759561967268366,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,nocure_coxph,7,262,0.03671758118522349,-0.00137382616183018,-0.00307298904405126,0.00521518799823855,projection,1000,1,0.00525824818469763,0.0759561967268366,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,nocure_coxph,8,262,0.02751124524749888,-0.04617369012433259,-0.07201507225650092,0.02894649224539319,projection,1000,1,-0.07352531486987493,0.07905501838000138,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,nocure_coxph,9,262,0.02751124524749888,-0.04617369012433259,-0.07201507225650092,0.02894649224539319,projection,1000,1,-0.07352531486987493,0.07905501838000138,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_coxlatency,nocure_coxph,10,262,0.02751124524749888,-0.04617369012433259,-0.07201507225650092,0.02894649224539319,projection,1000,1,-0.07352531486987493,0.07905501838000138,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,nocure_exp,1,262,-0.02024719129126306,-0.01912311917257536,-0.02348767922157224,-0.0158361596444766,primary_supported,1000,1,-0.04560241682783748,-0.00324535507678163,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,nocure_exp,2,262,-0.0098279067482446,-0.02242184341731656,-0.0269494632443856,-0.01897597628562797,primary_supported,1000,1,-0.0329197513413937,0.00853081824861205,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,nocure_exp,3,262,0.01164222605222706,-0.0214462722136452,-0.02379753931130118,-0.01849445755118869,secondary,1000,1,-0.01387673840635436,0.03548605513734092,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,nocure_exp,4,262,0.03692095170666872,-0.01450016319722358,-0.01497642863958656,-0.00706189722875935,secondary,1000,1,0.00263784718500547,0.06412524148340584,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,nocure_exp,5,262,0.06324660641578707,-0.00138088499810357,-0.00411201209902975,0.010715719938749,secondary,1000,1,0.01632829675764187,0.09240202338048537,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,interaction_siteadjusted,site_adjusted,age_sex_interaction,cure_exp,nocure_exp,6,262,0.08951366849433837,0.01769302890338647,0.01008155738868765,0.03079638602038284,projection,1000,1,0.02587405856850116,0.12330081512060168,merged__site_adjusted,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
