dataset,formula_variant,site_branch,interaction_branch,model_id,model_class,model_block,model_family,latency_type,matched_nocure_model_id,horizon_year,threshold,n_subject,positive_classification_rate,weighted_tp,weighted_fn,weighted_fp,weighted_tn,sensitivity,specificity,ppv,false_positive_weighted_per_n,false_positive_burden_non_event,false_positive_burden_primary,false_positive_burden_all,unnecessary_high_risk_per_100_population,unnecessary_high_risk_per_100_non_event,net_benefit,horizon_support,boot_n_success_fp_primary,boot_success_rate_fp_primary,false_positive_burden_primary_ci_lower,false_positive_burden_primary_ci_upper,boot_n_success_fp_weighted,boot_success_rate_fp_weighted,false_positive_weighted_per_n_ci_lower,false_positive_weighted_per_n_ci_upper,boot_n_success_nb,boot_success_rate_nb,net_benefit_ci_lower,net_benefit_ci_upper,false_positive_burden_ci_lower,false_positive_burden_ci_upper,threshold_projection_suppressed_flag,threshold_reporting_status,threshold_suppression_reason,stage6_join_key,stage6__dataset_key,stage6__source_dataset,stage6__analysis_variant,stage6__final_decision_flag,stage6__carry_forward_stage7,stage6__carry_forward_stage8,stage6__screening_repeated_in_stage8,stage6__presence_evidence_label,stage6__followup_evidence_label,stage6__screening_note,stage6_flag_joined
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,NA,9,0.1,262,1,0.3525221636358944,0,0.6474778363641049,0,1,0,0.3525221636358946,0.6474778363641049,1,1,0.6474778363641049,64.74778363641049,100,0.28058018181766053,projection,958,0.958,1,1,1000,1,0,0.7570017808032329,1000,1,0.1588869102186309,0.42836043300213456,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,NA,9,0.15,262,1,0.3525221636358944,0,0.6474778363641049,0,1,0,0.3525221636358946,0.6474778363641049,1,1,0.6474778363641049,64.74778363641049,100,0.23826136898340528,projection,958,0.958,1,1,1000,1,0,0.7570017808032329,1000,1,0.10806835848709873,0.39921707533398687,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,NA,9,0.2,262,1,0.3525221636358944,0,0.6474778363641049,0,1,0,0.3525221636358946,0.6474778363641049,1,1,0.6474778363641049,64.74778363641049,100,0.19065270454486816,projection,958,0.958,1,1,1000,1,0,0.753159232701616,1000,1,0.03193725117937839,0.379891751849462,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,NA,10,0.05,262,1,0.3525221636358944,0,0.647477836364105,0,1,0,0.3525221636358946,0.647477836364105,1,1,0.647477836364105,64.7477836364105,100,0.3184443827746257,projection,634,0.634,NA,NA,1000,1,0,0.7511761206738522,1000,1,0.20892043821197015,0.4702324798378747,NA,NA,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,NA,10,0.1,262,1,0.3525221636358944,0,0.647477836364105,0,1,0,0.3525221636358946,0.647477836364105,1,1,0.647477836364105,64.7477836364105,100,0.2805801818176605,projection,634,0.634,NA,NA,1000,1,0,0.7511761206738522,1000,1,0.16535986591794177,0.466669113246919,NA,NA,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,NA,10,0.15,262,1,0.3525221636358944,0,0.647477836364105,0,1,0,0.3525221636358946,0.647477836364105,1,1,0.647477836364105,64.7477836364105,100,0.23826136898340528,projection,634,0.634,NA,NA,1000,1,0,0.7511761206738522,1000,1,0.11626338744252657,0.4539058325778534,NA,NA,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_lnorm,no_cure,no_cure_anchor,lnorm,parametric_aft,NA,10,0.2,262,1,0.3525221636358944,0,0.647477836364105,0,1,0,0.3525221636358946,0.647477836364105,1,1,0.647477836364105,64.7477836364105,100,0.19065270454486813,projection,634,0.634,NA,NA,1000,1,0,0.7511761206738522,1000,1,0.05434644039177428,0.4490371567008119,NA,NA,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,1,0.05,262,1,0.09155481612400423,0,0.908445183875995,0,1,0,0.09155481612400428,0.908445183875995,1,1,0.908445183875995,90.8445183875995,100,0.04374191170947818,primary_supported,1000,1,0.730651520378493,1,1000,1,0.6805041574721105,0.9359938794920336,1000,1,0.00888061638952706,0.08465311220730377,0.730651520378493,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,1,0.1,262,0.4083969465648855,0.05021687395647842,0.0413379421675258,0.31866925298267884,0.5897759308933161,0.5484897035723755,0.6492146596858639,0.13613109924505512,0.31866925298267884,0.35078534031413605,0.35078534031413605,0.31866925298267884,31.866925298267883,35.078534031413604,0.01480917918062522,primary_supported,1000,1,0,1,1000,1,0,0.8720360917595892,1000,1,-0.01374579985142517,0.04118634998921731,0,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,1,0.15,262,0.04961832061068702,0.0091635558582928,0.08239126026571143,0.02378128753602081,0.8846638963399742,0.10008819029117426,0.9738219895287958,0.27814841153181696,0.02378128753602081,0.02617801047120419,0.02617801047120419,0.02378128753602081,2.3781287536020814,2.6178010471204187,0.00496685805781854,primary_supported,1000,1,0,0.27752648240594174,1000,1,0,0.2464871186127224,1000,1,-0.01080746015163556,0.019828533176339862,0,0.27752648240594174,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,1,0.2,262,0.01145038167938931,0,0.09155481612400423,0.00475625750720416,0.9036889263687908,0,0.9947643979057592,0,0.00475625750720416,0.00523560209424083,0.00523560209424083,0.00475625750720416,0.47562575072041624,0.5235602094240838,-0.00118906437680104,primary_supported,1000,1,0,0.06349206349206349,1000,1,0,0.05672666895780789,1000,1,-0.00809103538134511,0.01210302255120837,0,0.06349206349206349,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,2,0.05,262,1,0.15353713487243717,0,0.8464628651275622,0,1,0,0.15353713487243728,0.8464628651275622,1,1,0.8464628651275622,84.64628651275622,100,0.1089864577604602,primary_supported,1000,1,1,1,1000,1,0.7977655913249275,0.8932180307718404,1000,1,0.05924966527573817,0.16024674597376048,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,2,0.1,262,1,0.15353713487243717,0,0.8464628651275622,0,1,0,0.15353713487243728,0.8464628651275622,1,1,0.8464628651275622,84.64628651275622,100,0.05948570541381914,primary_supported,1000,1,0.3836291836096341,1,1000,1,0.3280610886915817,0.8748972718656041,1000,1,0.01514091128153817,0.1136686541411296,0.3836291836096341,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,2,0.15,262,0.44274809160305345,0.09649763214037888,0.05703950273205827,0.3072346695648189,0.5392281955627434,0.6284970226945537,0.6370370370370371,0.23901390038105175,0.3072346695648189,0.362962962962963,0.362962962962963,0.3072346695648189,30.72346695648189,36.29629629629629,0.04227974927599907,primary_supported,1000,1,0.00734768907563025,1,1000,1,0.00654242291215408,0.811612379690275,1000,1,-0.00732456608939178,0.08345153838794407,0.00734768907563025,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,2,0.2,262,0.09541984732824428,0.02991568567511279,0.12362144919732436,0.03762057178344721,0.808842293344115,0.1948433237338157,0.9555555555555556,0.4429574098545355,0.03762057178344721,0.04444444444444444,0.04444444444444444,0.03762057178344721,3.7620571783447208,4.444444444444445,0.02051054272925099,primary_supported,1000,1,0,0.3252032520325204,1000,1,0,0.2656091840496203,1000,1,-0.00173616480262793,0.06195857172114236,0,0.3252032520325204,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,3,0.05,262,1,0.19889993704565748,0,0.8011000629543422,0,1,0,0.19889993704565753,0.8011000629543422,1,1,0.8011000629543422,80.11000629543422,100,0.1567367758375342,secondary,1000,1,1,1,1000,1,0.7459010823206099,0.8609477778839421,1000,1,0.09373918117479745,0.2148409659783053,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,3,0.1,262,1,0.19889993704565748,0,0.8011000629543422,0,1,0,0.19889993704565753,0.8011000629543422,1,1,0.8011000629543422,80.11000629543422,100,0.10988881893961944,secondary,1000,1,0.796356364874064,1,1000,1,0.6645763307338697,0.8445999891625733,1000,1,0.04694325357730577,0.17122101964376665,0.796356364874064,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,3,0.15,262,0.916030534351145,0.1844638641227632,0.01443607292289426,0.6983949266781445,0.10270513627619772,0.9274204248763516,0.1282051282051282,0.20893926191234063,0.6983949266781445,0.8717948717948718,0.8717948717948718,0.6983949266781445,69.83949266781445,87.17948717948718,0.06121770059132594,secondary,1000,1,0.24363952477542744,1,1000,1,0.20853733142846023,0.8100933565701938,1000,1,0.00882906653133562,0.12522000794945973,0.24363952477542744,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,3,0.2,262,0.36259541984732824,0.08871034746998586,0.11018958957567164,0.2122572816374753,0.588842781316867,0.44600490471559273,0.7350427350427351,0.29475046114780556,0.2122572816374753,0.2649572649572649,0.2649572649572649,0.2122572816374753,21.22572816374753,26.49572649572649,0.03564602706061705,secondary,1000,1,0,0.8928571428571428,1000,1,0,0.663944730834902,1000,1,-0.00600828926851611,0.08323823946764503,0,0.8928571428571428,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,4,0.05,262,1,0.21289699017763375,0,0.7871030098223658,0,1,0,0.21289699017763383,0.7871030098223658,1,1,0.7871030098223658,78.71030098223657,100,0.1714705159764566,secondary,1000,1,1,1,1000,1,0.7325773770326246,0.8468744639797121,1000,1,0.10855319581082896,0.22886591891302652,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,4,0.1,262,1,0.21289699017763375,0,0.7871030098223658,0,1,0,0.21289699017763383,0.7871030098223658,1,1,0.7871030098223658,78.71030098223657,100,0.12544110019737087,secondary,1000,1,0.9527839437661858,1,1000,1,0.7241302429799711,0.8423629890637377,1000,1,0.06152605173681692,0.1860251366304169,0.9527839437661858,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,4,0.15,262,1,0.21289699017763375,0,0.7871030098223658,0,1,0,0.21289699017763383,0.7871030098223658,1,1,0.7871030098223658,78.71030098223657,100,0.07399645903251037,secondary,1000,1,0.40813617482391185,1,1000,1,0.3309714004843114,0.8181704564718777,1000,1,0.01748655725801441,0.1393438872002411,0.40813617482391185,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,4,0.2,262,0.6412213740458015,0.1384418675252223,0.07445512265241143,0.4250356253040775,0.36206738451828824,0.6502763022140957,0.46,0.24569192077235635,0.4250356253040775,0.54,0.54,0.4250356253040775,42.50356253040775,54,0.03218296119920295,secondary,1000,1,0.12493622448979597,1,1000,1,0.10491847879760734,0.777142233419505,1000,1,-0.00579238573754706,0.09634399980224284,0.12493622448979597,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,5,0.05,262,1,0.24135854803259357,0,0.7586414519674058,0,1,0,0.2413585480325937,0.7586414519674058,1,1,0.7586414519674058,75.86414519674058,100,0.20143005056062485,secondary,1000,1,1,1,1000,1,0.69748695263135,0.8208290047323518,1000,1,0.13596946870278792,0.2658032077564736,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,5,0.1,262,1,0.24135854803259357,0,0.7586414519674058,0,1,0,0.2413585480325937,0.7586414519674058,1,1,0.7586414519674058,75.86414519674058,100,0.15706505336954846,secondary,1000,1,1,1,1000,1,0.69748695263135,0.8195292283263678,1000,1,0.08796777251960945,0.2250144970762777,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,5,0.15,262,1,0.24135854803259357,0,0.7586414519674058,0,1,0,0.2413585480325937,0.7586414519674058,1,1,0.7586414519674058,75.86414519674058,100,0.10748064474422785,secondary,1000,1,0.6714285714285714,1,1000,1,0.5405106249918551,0.8018890944140292,1000,1,0.03485046211179314,0.17942711455135288,0.6714285714285714,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,5,0.2,262,0.9236641221374046,0.22692247510969932,0.01443607292289426,0.6638112704714801,0.09483018149592572,0.9401882674528488,0.125,0.25475904133579064,0.6638112704714801,0.875,0.875,0.6638112704714801,66.38112704714801,87.5,0.06096965749182928,secondary,1000,1,0.2758495752123938,1,1000,1,0.21963165295345027,0.7718313594366545,1000,1,-0.00161834463566045,0.1316567913190055,0.2758495752123938,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,6,0.05,262,1,0.2763483005342349,0,0.7236516994657646,0,1,0,0.27634830053423504,0.7236516994657646,1,1,0.7236516994657646,72.36516994657646,100,0.2382613689834052,projection,1000,1,1,1,1000,1,0.6440280376466642,0.7986554651250963,1000,1,0.1593100367104259,0.32207574984561665,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,6,0.1,262,1,0.2763483005342349,0,0.7236516994657646,0,1,0,0.27634830053423504,0.7236516994657646,1,1,0.7236516994657646,72.36516994657646,100,0.19594255614914996,projection,1000,1,1,1,1000,1,0.6440280376466642,0.7979003654133526,1000,1,0.1125826765044184,0.2844132915037065,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,6,0.15,262,1,0.2763483005342349,0,0.7236516994657646,0,1,0,0.27634830053423504,0.7236516994657646,1,1,0.7236516994657646,72.36516994657646,100,0.14864505945204118,projection,1000,1,0.8213474025974026,1,1000,1,0.610776734353154,0.7884054584474672,1000,1,0.05932576504508891,0.2423199557098069,0.8213474025974026,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,6,0.2,262,1,0.2763483005342349,0,0.7236516994657646,0,1,0,0.27634830053423504,0.7236516994657646,1,1,0.7236516994657646,72.36516994657646,100,0.09543537566779378,projection,1000,1,0.41935483870967744,1,1000,1,0.32425020702340746,0.7592356631439057,1000,1,0.00313198899192254,0.19496495294166985,0.41935483870967744,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,7,0.05,262,1,0.2763483005342349,0,0.7236516994657644,0,1,0,0.2763483005342351,0.7236516994657644,1,1,0.7236516994657644,72.36516994657643,100,0.2382613689834052,projection,1000,1,1,1,1000,1,0.6440280376466642,0.7986554651250962,1000,1,0.15931003671042593,0.32207574984561665,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,7,0.1,262,1,0.2763483005342349,0,0.7236516994657644,0,1,0,0.2763483005342351,0.7236516994657644,1,1,0.7236516994657644,72.36516994657643,100,0.19594255614915,projection,1000,1,1,1,1000,1,0.6440280376466642,0.7986554651250962,1000,1,0.11260503874989398,0.2844132915037065,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,7,0.15,262,1,0.2763483005342349,0,0.7236516994657644,0,1,0,0.2763483005342351,0.7236516994657644,1,1,0.7236516994657644,72.36516994657643,100,0.1486450594520412,projection,1000,1,0.9047235023041472,1,1000,1,0.6343972726005953,0.7949143101257904,1000,1,0.06061157627940006,0.2423199557098069,0.9047235023041472,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,7,0.2,262,1,0.2763483005342349,0,0.7236516994657644,0,1,0,0.2763483005342351,0.7236516994657644,1,1,0.7236516994657644,72.36516994657643,100,0.09543537566779384,projection,1000,1,0.56,1,1000,1,0.4338169929934127,0.7713946136002817,1000,1,-0.00595620705596147,0.19496495294166985,0.56,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,8,0.05,262,1,0.3525221636358944,0,0.6474778363641052,0,1,0,0.35252216363589456,0.6474778363641052,1,1,0.6474778363641052,64.74778363641052,100,0.3184443827746257,projection,1000,1,1,1,1000,1,0.525341222913154,0.7581418952859661,1000,1,0.20195589969898303,0.4470092390387847,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,8,0.1,262,1,0.3525221636358944,0,0.6474778363641052,0,1,0,0.35252216363589456,0.6474778363641052,1,1,0.6474778363641052,64.74778363641052,100,0.2805801818176605,projection,1000,1,1,1,1000,1,0.525341222913154,0.7581418952859661,1000,1,0.15762011634892653,0.41628753009649505,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,8,0.15,262,1,0.3525221636358944,0,0.6474778363641052,0,1,0,0.35252216363589456,0.6474778363641052,1,1,0.6474778363641052,64.74778363641052,100,0.2382613689834052,projection,1000,1,1,1,1000,1,0.5125281065408098,0.7516351096129159,1000,1,0.1094096696432562,0.38195150245511233,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,8,0.2,262,1,0.3525221636358944,0,0.6474778363641052,0,1,0,0.35252216363589456,0.6474778363641052,1,1,0.6474778363641052,64.74778363641052,100,0.1906527045448681,projection,1000,1,0.5830357142857142,1,1000,1,0.3850747132151997,0.7368326733586986,1000,1,0.02975519854427332,0.3505771224485599,0.5830357142857142,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,9,0.05,262,1,0.3525221636358944,0,0.6474778363641049,0,1,0,0.3525221636358946,0.6474778363641049,1,1,0.6474778363641049,64.74778363641049,100,0.3184443827746257,projection,958,0.958,1,1,1000,1,0,0.7570017808032329,1000,1,0.2031560202071241,0.4470092390387847,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,9,0.1,262,1,0.3525221636358944,0,0.6474778363641049,0,1,0,0.3525221636358946,0.6474778363641049,1,1,0.6474778363641049,64.74778363641049,100,0.28058018181766053,projection,958,0.958,1,1,1000,1,0,0.7570017808032329,1000,1,0.1588869102186309,0.42836043300213456,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,9,0.15,262,1,0.3525221636358944,0,0.6474778363641049,0,1,0,0.3525221636358946,0.6474778363641049,1,1,0.6474778363641049,64.74778363641049,100,0.23826136898340528,projection,958,0.958,1,1,1000,1,0,0.7570017808032329,1000,1,0.10729629852388724,0.39921707533398687,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,9,0.2,262,1,0.3525221636358944,0,0.6474778363641049,0,1,0,0.3525221636358946,0.6474778363641049,1,1,0.6474778363641049,64.74778363641049,100,0.19065270454486816,projection,958,0.958,1,1,1000,1,0,0.7555240032611676,1000,1,0.03193725117937839,0.379891751849462,1,1,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,10,0.05,262,1,0.3525221636358944,0,0.647477836364105,0,1,0,0.3525221636358946,0.647477836364105,1,1,0.647477836364105,64.7477836364105,100,0.3184443827746257,projection,634,0.634,NA,NA,1000,1,0,0.7511761206738522,1000,1,0.20892043821197015,0.4702324798378747,NA,NA,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
merged,base_sitefree,site_free,no_age_sex_interaction,nocure_weibull,no_cure,no_cure_anchor,weibull,parametric_aft,NA,10,0.1,262,1,0.3525221636358944,0,0.647477836364105,0,1,0,0.3525221636358946,0.647477836364105,1,1,0.647477836364105,64.7477836364105,100,0.2805801818176605,projection,634,0.634,NA,NA,1000,1,0,0.7511761206738522,1000,1,0.16535986591794177,0.466669113246919,NA,NA,FALSE,reported,NA,merged__site_free,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stage 6 carry-forward was not joined in this refresh run.,FALSE
